Date,VOO_contributed,VOO_dca_value,VOO_lump_sum_value,VTI_contributed,VTI_dca_value,VTI_lump_sum_value,VT_contributed,VT_dca_value,VT_lump_sum_value,EWJ_contributed,EWJ_dca_value,EWJ_lump_sum_value,BND_contributed,BND_dca_value,BND_lump_sum_value,BIL_contributed,BIL_dca_value,BIL_lump_sum_value
2018-01-26,890000.0,1631789.432542462,5816582.927052139,890000.0,1618573.1816863974,5817691.727552271,890000.0,1423757.9965370714,4310111.826323316,890000.0,1363386.9856546258,3605598.08571952,890000.0,967651.0928105458,2348080.960870946,890000.0,896110.5958047853,1940844.9707508201
2018-01-29,890000.0,1620512.4741582626,5776385.728627823,890000.0,1607993.0966152917,5779663.373881639,890000.0,1411971.8551488349,4274431.89510768,890000.0,1351791.947370116,3574933.9762022947,890000.0,966333.3547505774,2344883.3665386336,890000.0,895914.7847271034,1940420.8724898295
2018-01-30,890000.0,1603225.8076516287,5714766.669659249,890000.0,1591241.0713396252,5719451.009084856,890000.0,1397507.7189745149,4230644.9281272525,890000.0,1334504.517371317,3529215.830755313,890000.0,964537.4583966001,2340525.4837565,890000.0,896012.736688675,1940633.0221651946
2018-01-31,890000.0,1604712.6720812644,5720066.661241365,890000.0,1591791.7055969446,5721430.172214433,890000.0,1398757.6236082825,4234428.737424114,890000.0,1326914.9489856747,3509144.5424632584,890000.0,964776.7451548226,2341106.131766248,890000.0,896110.5958047853,1940844.9707508201
2018-02-01,900000.0,1613101.8481517062,5714324.810742579,900000.0,1601130.4262893132,5719053.313879487,900000.0,1407686.3931187997,4231185.824504456,900000.0,1343450.4665020297,3526428.299528639,900000.0,972100.2806486855,2334611.4815808656,900000.0,906071.5078656179,1940760.3119704137
2018-02-02,900000.0,1578561.443907895,5591967.323414894,900000.0,1567082.3662289793,5597437.568202542,900000.0,1376931.4116680801,4138743.33008006,900000.0,1323696.7812634709,3474576.7751277355,900000.0,969189.1648197632,2327620.0995457955,900000.0,906170.2713090056,1940971.8583765598
2018-02-05,900000.0,1513720.6773481164,5362272.464702374,900000.0,1505419.46371073,5377184.788541294,900000.0,1324055.887991535,3979811.5059627783,900000.0,1261037.8343248377,3310103.0641777636,900000.0,973434.3522791718,2337815.4092082772,900000.0,906071.5078656179,1940760.3119704137
2018-02-06,900000.0,1541714.5187314944,5461439.112207191,900000.0,1530040.6679384948,5465128.8918563705,900000.0,1351752.8252133909,4063062.213455705,900000.0,1291624.064305925,3390388.9769602693,900000.0,970281.1029587557,2330242.5155323097,900000.0,906170.2713090056,1940971.8583765598
2018-02-07,900000.0,1533297.4004026114,5431621.932246233,900000.0,1523275.5534747797,5440964.682834281,900000.0,1334487.3095952026,4011165.991901283,900000.0,1280154.1918895834,3360281.6647150437,900000.0,968098.6051635195,2325000.9941453566,900000.0,906269.1286339934,1941183.6058724455
2018-02-08,900000.0,1476312.5092753526,5229756.081321157,900000.0,1468488.4298959645,5245271.392945645,900000.0,1292222.585881099,3884127.824359217,900000.0,1242133.8871638665,3260482.020526772,900000.0,967371.1258764516,2323253.8683292135,900000.0,906170.2713090056,1940971.8583765598
2018-02-09,900000.0,1499068.8824965884,5310369.285161709,900000.0,1488673.3019431115,5317369.429105638,900000.0,1305890.7739101409,3925211.295591053,900000.0,1254666.0045240605,3293377.623612958,900000.0,964945.4757111684,2317428.3883464388,900000.0,906368.7370117827,1941396.9620862487
2018-02-12,900000.0,1519643.7943436643,5383254.781747867,900000.0,1508524.9252069206,5388277.13902649,900000.0,1325315.0633751184,3983596.3013970647,900000.0,1279092.2363332023,3357494.1334883696,900000.0,965187.6691366949,2318010.0439258614,900000.0,906368.7370117827,1941396.9620862487
2018-02-13,900000.0,1524756.2029473777,5401365.208786512,900000.0,1513293.7336439947,5405310.773043746,900000.0,1326214.0056760611,3986298.31793952,900000.0,1263374.3487663553,3316236.189926924,900000.0,966037.1141799979,2320050.0846403274,900000.0,906368.7370117827,1941396.9620862487
2018-02-14,900000.0,1544707.3421188754,5472041.024886343,900000.0,1534477.0001191124,5480974.959011457,900000.0,1347256.8834044335,4049548.4327280875,900000.0,1282490.6098686105,3366414.5372594413,900000.0,962884.1645297444,2312477.910656985,900000.0,906368.7370117827,1941396.9620862487
2018-02-15,900000.0,1564720.4663851003,5542936.419784066,900000.0,1553219.4679133724,5547920.893451949,900000.0,1362184.4108576241,4094417.1924629216,900000.0,1288650.3186530848,3382583.180552248,900000.0,963853.9571104039,2314806.9799296,900000.0,906467.4065735701,1941608.307402655
2018-02-16,900000.0,1564533.5306688428,5542274.210263541,900000.0,1553884.8066897257,5550297.406864773,900000.0,1363263.633740453,4097661.0915200044,900000.0,1308404.0038916436,3434434.704953151,900000.0,965915.508027958,2319758.033373154,900000.0,906566.3577801582,1941820.2559882805
2018-02-20,900000.0,1555056.6742002426,5508702.966074329,900000.0,1544568.808464595,5517021.735097666,900000.0,1353011.7545361253,4066846.2692869226,900000.0,1297783.773090399,3406557.620253075,900000.0,964945.4757111684,2317428.3883464388,900000.0,906566.3577801582,1941820.2559882805
2018-02-21,900000.0,1546889.130303729,5479769.889849692,900000.0,1537360.6498345651,5491275.023385005,900000.0,1347975.8732046217,4051709.5528933397,900000.0,1284827.2207726182,3372547.9162133634,900000.0,961307.060397276,2308690.312310801,900000.0,906467.4065735701,1941608.307402655
2018-02-22,900000.0,1548759.9036459741,5486397.00179375,900000.0,1538358.8511308155,5494840.483348482,900000.0,1350314.025410185,4058737.50778164,900000.0,1290774.4226908276,3388158.7494151196,900000.0,962519.6457437874,2311602.4765480887,900000.0,906566.3577801582,1941820.2559882805
2018-02-23,900000.0,1574197.322853701,5576507.663973278,900000.0,1562202.9898820464,5580008.998356884,900000.0,1368479.0574712965,4113337.47161901,900000.0,1309678.369851799,3437779.7930661123,900000.0,965066.9619951432,2317720.1517365626,900000.0,906765.1051277358,1942245.9629671886
2018-02-26,900000.0,1592340.10952527,5640777.490538878,900000.0,1578616.5788273488,5638636.44600825,900000.0,1381248.4672399615,4151719.4193771025,900000.0,1326670.6233788014,3482382.8247405193,900000.0,965551.2889121637,2318883.3189568827,900000.0,906566.3577801582,1941820.2559882805
2018-02-27,900000.0,1572015.2078581546,5568777.641300977,900000.0,1558764.665865959,5567727.701321033,900000.0,1362004.3763365871,4093876.0495513626,900000.0,1308616.4142954177,3434992.261839438,900000.0,963490.1575328374,2313933.2730830037,900000.0,906765.1051277358,1942245.9629671886
2018-02-28,900000.0,1554557.852146196,5506935.91631064,900000.0,1541574.590839284,5506326.734895717,900000.0,1346176.9223390582,4046302.3148618005,900000.0,1297146.5418790765,3404884.9495942136,900000.0,964702.7428793489,2316845.4373202915,900000.0,906864.3379791244,1942458.514822033
2018-03-01,910000.0,1544045.5790152322,5434272.313940275,910000.0,1533275.5534747797,5440964.682834281,910000.0,1340170.5000841704,3998190.642207308,910000.0,1269551.0579609082,3306200.4191785157,910000.0,976343.3171522857,2320785.466564423,910000.0,916953.1499728931,1942648.7457157727
2018-03-02,910000.0,1552266.5840651542,5463206.161970881,910000.0,1543211.0249957321,5476221.587263688,910000.0,1346512.9646227735,4017112.400569533,910000.0,1283895.251976297,3343555.970945475,910000.0,974501.3175054076,2316407.0005732183,910000.0,917053.6667920058,1942861.6997500965
2018-03-05,910000.0,1570088.282690055,5525929.675279635,910000.0,1560625.048800767,5538016.799673164,910000.0,1357385.3359849048,4049548.4327280875,910000.0,1289675.6711600816,3358609.500465707,910000.0,973888.1451978274,2314949.4790693247,910000.0,917053.6667920058,1942861.6997500965
2018-03-06,910000.0,1574041.7158506243,5539843.793270374,910000.0,1566318.8184355083,5558221.647669738,910000.0,1365358.0612421639,4073333.8208667324,910000.0,1297596.9611305129,3379238.345644048,910000.0,974256.1333583217,2315824.1934855958,910000.0,917053.6667920058,1942861.6997500965
2018-03-07,910000.0,1573351.4878235054,5537414.533986156,910000.0,1567657.842821595,5562973.294806902,910000.0,1363727.6352497127,4068469.698021601,910000.0,1286678.2187107627,3350803.4508529226,910000.0,974011.0703197302,2315241.6742750234,910000.0,917053.6667920058,1942861.6997500965
2018-03-08,910000.0,1580694.0009030902,5563256.527309035,910000.0,1573575.1719865338,5583971.463681488,910000.0,1368982.1023926432,4084145.585051894,910000.0,1294599.6059095329,3371432.5492360266,910000.0,975115.4586809439,2317866.8250935115,910000.0,916953.1499728931,1942648.7457157727
2018-03-09,910000.0,1608054.2232393674,5659550.898904016,910000.0,1599697.325491737,5676668.248900091,910000.0,1386196.3598350938,4135501.649832182,910000.0,1297810.766246996,3379795.142916049,910000.0,973888.1451978274,2314949.4790693247,910000.0,917153.7090274589,1943073.6483357218
2018-03-12,910000.0,1606485.393594886,5654029.399009089,910000.0,1598803.281770539,5673495.65523229,910000.0,1387645.2325632058,4139824.136697042,910000.0,1299095.444284326,3383140.7374385344,910000.0,974869.9112083745,2317283.154374739,910000.0,917253.8461796439,1943285.798011087
2018-03-13,910000.0,1595880.2236169793,5616704.476494609,910000.0,1588868.3934483612,5638240.820335608,910000.0,1378042.081313495,4111174.6257132655,910000.0,1296954.8651826943,3377566.1813947107,910000.0,975115.4586809439,2317866.8250935115,910000.0,917253.8461796439,1943285.798011087
2018-03-14,910000.0,1587471.2835649154,5587109.190749445,910000.0,1580830.8451389892,5609718.865238391,910000.0,1376592.5474902012,4106850.1665735566,910000.0,1302520.7986516259,3392061.141209606,910000.0,977202.3397036718,2322827.378479714,910000.0,917253.8461796439,1943285.798011087
2018-03-15,910000.0,1585965.1720191652,5581808.427361362,910000.0,1578710.4315949643,5602194.389171518,910000.0,1374417.957526118,4100362.6149937473,910000.0,1305089.960269609,3398751.8238450536,910000.0,977325.8098137998,2323120.8691321374,910000.0,917153.7090274589,1943073.6483357218
2018-03-16,910000.0,1587596.5004683263,5587549.891957162,910000.0,1581388.966366117,5611699.408056451,910000.0,1374599.5934273552,4100904.497508375,910000.0,1299309.443857486,3383698.04112006,910000.0,976466.7872624138,2321078.9572168463,910000.0,917354.3629987566,1943498.752045411
2018-03-19,910000.0,1566386.4894535898,5512901.204637153,910000.0,1561071.779061979,5539602.061740702,910000.0,1360103.4288254376,4057657.4407677264,910000.0,1277258.1539015025,3326271.454265808,910000.0,975729.4181937384,2319326.21779823,910000.0,917354.3629987566,1943498.752045411
2018-03-20,910000.0,1569147.072620987,5522617.084065068,910000.0,1563416.0437355884,5547920.893451949,910000.0,1363364.8592686248,4067387.412198482,910000.0,1284537.445152454,3345228.3883995744,910000.0,974501.3175054076,2316407.0005732183,910000.0,917253.8461796439,1943285.798011087
2018-03-21,910000.0,1565507.4492481241,5509807.420414508,910000.0,1562076.2417511356,5543166.486937817,910000.0,1364451.7823846263,4070630.0785837844,910000.0,1286250.1223361043,3349688.5902851103,910000.0,974501.3175054076,2316407.0005732183,910000.0,917454.6899844055,1943711.3039002554
2018-03-22,910000.0,1526600.5179237954,5372874.377381528,910000.0,1523810.5289651991,5407377.201469904,910000.0,1332560.0549866124,3975486.060685646,910000.0,1274475.187167037,3319023.9743583607,910000.0,976097.5880169746,2320201.364030076,910000.0,917555.0169700544,1943923.8557550998
2018-03-23,910000.0,1494094.1220808018,5258468.035135967,910000.0,1491865.913295698,5294018.8913666895,910000.0,1310091.4956750267,3908454.6019437765,910000.0,1247713.7675780847,3249331.136005789,910000.0,976343.3171522857,2320785.466564423,910000.0,917655.4388724351,1944136.6086996838
2018-03-26,910000.0,1535221.8442647432,5403217.157206679,910000.0,1531207.919419841,5433627.499479043,910000.0,1340950.9229464466,4000518.912665971,910000.0,1265483.4131891122,3295607.344748582,910000.0,975729.4181937384,2319326.21779823,910000.0,917555.0169700544,1943923.8557550998
2018-03-27,910000.0,1508618.7346412942,5309587.445716147,910000.0,1504083.6360205784,5337374.567194224,910000.0,1323129.7801269784,3947352.299574754,910000.0,1268480.6711817537,3303412.8879518416,910000.0,979044.2182420553,2327205.5565938684,910000.0,917755.5760246201,1944348.758375049
2018-03-28,910000.0,1504395.0215622426,5294722.076869875,910000.0,1500608.5489233532,5325042.911528728,910000.0,1322584.211328085,3945724.6797560235,910000.0,1282824.6707404656,3340767.9333092766,910000.0,978921.5958913886,2326914.081080795,910000.0,917855.6182600732,1944560.7069606744
2018-03-29,910000.0,1526081.0103157747,5371045.969043382,910000.0,1521232.4015830443,5398228.487135835,910000.0,1338950.448925906,3994550.8089743876,910000.0,1299095.444284326,3383140.7374385344,910000.0,981377.6761595557,2332752.227653768,910000.0,918056.8417317625,1944987.0172088013
2018-04-02,920000.0,1500777.9574339124,5246796.785288178,920000.0,1496597.6843666974,5275324.112415302,920000.0,1322400.949056225,3915344.497592682,920000.0,1282976.5095565466,3315121.0761543494,920000.0,991253.7216154496,2332457.5854931446,920000.0,928005.9663634486,1944879.2331083317
2018-04-03,920000.0,1519817.3981262217,5313359.647384647,920000.0,1515215.9043427256,5340951.06466557,920000.0,1336326.5317703611,3956575.1498350874,920000.0,1299159.4191931463,3356936.5766020827,920000.0,990136.059728865,2329827.6847033324,920000.0,927904.7383997019,1944667.0834329666
2018-04-04,920000.0,1537333.3391696597,5374596.276496089,920000.0,1532254.8644815101,5401011.318807049,920000.0,1346954.0093205469,3988040.8227681764,920000.0,1300453.9931687987,3360281.6647150437,920000.0,990136.059728865,2329827.6847033324,920000.0,928107.674080578,1945092.388232395
2018-04-05,920000.0,1548439.3668230113,5413423.519327241,920000.0,1542974.9260522262,5438798.226993069,920000.0,1354100.6116081967,4009200.3734803894,920000.0,1306927.1570234385,3377007.864894137,920000.0,988767.5341020975,2326607.4920225986,920000.0,928209.0939456779,1945304.9400872395
2018-04-06,920000.0,1514359.4236559928,5294278.288438287,920000.0,1510589.9715373546,5324645.216323359,920000.0,1332295.7641474342,3944640.9147267686,920000.0,1286428.7721530371,3324041.479925421,920000.0,991253.7216154496,2332457.5854931446,920000.0,928209.0939456779,1945304.9400872395
2018-04-09,920000.0,1520515.1260845263,5315798.940146447,920000.0,1515667.6945818088,5342543.570097648,920000.0,1340358.0487923252,3968511.603752611,920000.0,1297864.747225368,3353591.235284359,920000.0,992248.7349287433,2334798.889540383,920000.0,928310.3219094246,1945517.0897626048
2018-04-10,920000.0,1545583.108533329,5403437.893713522,920000.0,1540266.924519548,5429252.852219994,920000.0,1360147.5124416244,4027103.944952072,920000.0,1304985.2470638969,3371990.106122314,920000.0,990508.287443816,2330703.5506278034,920000.0,928209.0939456779,1945304.9400872395
2018-04-11,920000.0,1537396.6987406241,5374817.784808899,920000.0,1533158.0535451302,5404194.949982719,920000.0,1353917.0921105738,4008657.0117596253,920000.0,1301748.861120829,3363627.5124422917,920000.0,991253.7216154496,2332457.5854931446,920000.0,928412.0296265541,1945730.2448866682
2018-04-12,920000.0,1550279.6643267055,5419857.29387632,920000.0,1545570.5916103614,5447947.63117138,920000.0,1361978.9604226663,4032526.468113688,920000.0,1299591.074507865,3358051.943579419,920000.0,989389.0962732752,2328070.0513748666,920000.0,928412.0296265541,1945730.2448866682
2018-04-13,920000.0,1545964.2594018662,5404770.416717238,920000.0,1541170.0157295314,5432436.138473542,920000.0,1358314.6489290672,4021677.2307064035,920000.0,1299591.074507865,3358051.943579419,920000.0,990136.059728865,2329827.6847033324,920000.0,928412.0296265541,1945730.2448866682
2018-04-16,920000.0,1558529.9856030133,5448700.84060867,920000.0,1554033.4633511181,5477778.220795194,920000.0,1365277.4819194153,4042292.6800947846,920000.0,1303258.9197814,3367529.3978272537,920000.0,990259.8705579629,2330119.016277881,920000.0,928615.2531594598,1946156.1529553158
2018-04-17,920000.0,1575283.8456744323,5507273.195518647,920000.0,1570395.3741799144,5535451.958782342,920000.0,1376271.332332369,4074843.1041945526,920000.0,1308221.6330069653,3380352.6998023367,920000.0,990632.2206156303,2330995.1700794017,920000.0,928615.2531594598,1946156.1529553158
2018-04-18,920000.0,1576172.7561709082,5510380.872248717,920000.0,1572539.4452062396,5543009.547372819,920000.0,1381585.4041737008,4090576.9267985215,920000.0,1317068.656112243,3403212.7853448754,920000.0,987399.9260457036,2323389.45841974,920000.0,928513.5454423304,1945942.9978312524
2018-04-19,920000.0,1567541.5047911182,5480205.574318616,920000.0,1563963.1611009391,5512779.193010912,920000.0,1372607.6037046881,4063995.592527761,920000.0,1312105.746902426,3390388.9769602693,920000.0,985037.1823332998,2317829.832892593,920000.0,928716.7689752362,1946368.9058999
2018-04-20,920000.0,1554848.7283004585,5435830.9760926105,920000.0,1551551.11230389,5469028.236432855,920000.0,1363628.3044376005,4037409.820638593,920000.0,1309516.3049747434,3383698.04112006,920000.0,982550.3219350068,2311978.1560982727,920000.0,928716.7689752362,1946368.9058999
2018-04-23,920000.0,1554150.7795770983,5433390.9115248425,920000.0,1550987.279651173,5467040.7951723775,920000.0,1361978.9604226663,4032526.468113688,920000.0,1307790.36966075,3379238.345644048,920000.0,982052.6929356435,2310807.216197604,920000.0,928716.7689752362,1946368.9058999
2018-04-24,920000.0,1532954.0227612169,5359285.961509277,920000.0,1532368.37469969,5401411.4284672635,920000.0,1350802.339911127,3999434.9011023603,920000.0,1303043.2391122293,3366972.0941457287,920000.0,980311.205537626,2306709.4303300995,920000.0,928818.188840336,1946581.4577547444
2018-04-25,920000.0,1536888.8287301573,5373042.245179561,920000.0,1534060.8511942048,5407377.201469904,920000.0,1350252.447550736,3997806.7882149173,920000.0,1307143.2296611127,3377566.1813947107,920000.0,978944.4538802477,2303493.4118665904,920000.0,928919.4168040828,1946793.6074301095
2018-04-26,920000.0,1552690.9706467749,5428287.344561578,920000.0,1548617.1667248518,5458686.436482681,920000.0,1361612.5042933384,4031441.4704126525,920000.0,1315126.5501684495,3398194.520163528,920000.0,980933.8687932522,2308174.580575817,920000.0,929020.740718506,1947005.9581952144
2018-04-27,920000.0,1554341.410202631,5434057.3659781935,920000.0,1549632.593909379,5462265.693330993,920000.0,1363994.7605669282,4038494.8183396272,920000.0,1311458.6069027886,3388716.8127109315,920000.0,982426.0829064011,2311685.8169540493,920000.0,929122.9281890182,1947220.1187679763
2018-04-30,920000.0,1541648.4129469157,5389681.99594622,920000.0,1538348.5039786734,5422490.654040254,920000.0,1354833.357333733,4011369.8758137473,920000.0,1308437.5096603874,3380910.5098933857,920000.0,982923.7119057644,2312856.756854718,920000.0,929020.740718506,1947005.9581952144
2018-05-01,930000.0,1554948.7401459883,5401220.109264529,930000.0,1550718.1276368122,5430843.288119345,930000.0,1364100.6116081967,4009200.3734803894,930000.0,1317358.8123381573,3378123.2318714736,930000.0,991402.8695969543,2309278.1572467973,930000.0,939092.0320711732,1947155.3678717986
2018-05-02,930000.0,1544345.6423194227,5364389.528472542,930000.0,1541746.1961553236,5399422.262596182,930000.0,1358932.0863790454,3994009.666062828,930000.0,1309531.659007262,3358051.943579419,930000.0,991528.6217372215,2309571.072145121,930000.0,939194.8344884359,1947368.522995862
2018-05-03,930000.0,1540704.771385095,5351742.7158812275,930000.0,1537544.1734906868,5384706.160309078,930000.0,1358378.133076981,3992381.5531753856,930000.0,1310836.2339332455,3361397.2848971426,930000.0,992410.1226123607,2311624.3552038847,930000.0,939194.8344884359,1947368.522995862
2018-05-04,930000.0,1561144.6199216337,5422741.918681642,930000.0,1557419.2039307111,5454311.444301511,930000.0,1370007.4616351633,4026561.076300021,930000.0,1320402.425532111,3385928.0154604465,930000.0,993040.1810016296,2313091.9524045265,930000.0,939400.1483727237,1947794.22997477
2018-05-07,930000.0,1565999.003403736,5439603.94956708,930000.0,1564233.0498472753,5478174.536312078,930000.0,1372037.1418365652,4032526.468113688,930000.0,1321924.725837431,3389831.673278744,930000.0,992535.0714220022,2311915.398901384,930000.0,939400.1483727237,1947794.22997477
2018-05-08,930000.0,1565935.1226278534,5439382.055351285,930000.0,1564801.4284432584,5480165.081871644,930000.0,1372222.352147128,4033070.815971875,930000.0,1326055.682286375,3400424.7477086773,930000.0,991781.3619110258,2310159.7807122674,930000.0,939503.2417402238,1948007.9883680525
2018-05-09,930000.0,1581136.9697359875,5492186.704262549,930000.0,1579565.286535832,5531870.287479184,930000.0,1380528.296418848,4057482.6479092776,930000.0,1314749.6624861902,3371432.5492360266,930000.0,990647.8623980444,2307519.516348657,930000.0,939503.2417402238,1948007.9883680525
2018-05-10,930000.0,1595956.0876738315,5543661.9173939675,930000.0,1593308.1117217075,5579999.68545962,930000.0,1393265.1121737536,4094917.1641370184,930000.0,1322359.3866627547,3390946.2806417933,930000.0,992661.9976608759,2312211.0486316816,930000.0,939503.2417402238,1948007.9883680525
2018-05-11,930000.0,1599852.3706146898,5557195.920945475,930000.0,1596488.1165921115,5591136.53089841,930000.0,1396218.2436020526,4103596.6526765875,930000.0,1332360.8315369561,3416593.137796721,930000.0,993668.879908301,2314556.382957619,930000.0,939503.2417402238,1948007.9883680525
2018-05-14,930000.0,1601640.2546604038,5563406.257666823,930000.0,1597283.1178097124,5593920.742258107,930000.0,1398249.5175515977,4109566.7286430197,930000.0,1339753.3240425275,3435549.818725725,930000.0,992410.1226123607,2311624.3552038847,930000.0,939503.2417402238,1948007.9883680525
2018-05-15,930000.0,1590654.427663547,5525246.241094989,930000.0,1587629.250199548,5560111.475970008,930000.0,1385696.9055294804,4072673.6018611942,930000.0,1326055.682286375,3400424.7477086773,930000.0,987751.7936974289,2300773.693437194,930000.0,939708.2646742741,1948433.0920777414
2018-05-16,930000.0,1597425.0122281364,5548764.326648281,930000.0,1595352.4427764332,5587159.233922609,930000.0,1392710.9072272452,4093288.3116465067,930000.0,1329969.0120976511,3410459.758842799,930000.0,986996.4775252012,2299014.3328464283,930000.0,939811.3580417744,1948646.850471024
2018-05-17,930000.0,1596083.515934593,5544104.548116604,930000.0,1595805.491042162,5588745.87567863,930000.0,1392342.248117225,4092204.793151608,930000.0,1329751.7804266578,3409902.708366036,930000.0,986116.0271593417,2296963.4967425894,930000.0,939811.3580417744,1948646.850471024
2018-05-18,930000.0,1592123.1300238487,5530347.878543334,930000.0,1592285.6999724612,5576419.048922824,930000.0,1387727.3406642133,4078641.212484066,930000.0,1326490.343111699,3401539.355071727,930000.0,988758.675944854,2303119.027763131,930000.0,939913.5785585619,1948858.7990566494
2018-05-21,930000.0,1603812.534331431,5570951.818712776,930000.0,1604211.210680243,5618183.943928888,930000.0,1395665.045233319,4101970.758598349,930000.0,1328012.4459336817,3405442.5064805,930000.0,988758.675944854,2303119.027763131,930000.0,939913.5785585619,1948858.7990566494
2018-05-22,930000.0,1599213.340661856,5554976.206981564,930000.0,1598305.135603945,5597499.999106419,930000.0,1394372.767133439,4098172.650308836,930000.0,1324968.536514722,3397636.9632772407,930000.0,989011.0453506773,2303706.872699128,930000.0,939913.5785585619,1948858.7990566494
2018-05-23,930000.0,1604195.374598723,5572281.640395605,930000.0,1602507.0597798282,5612215.7564714,930000.0,1390311.1419306423,4086235.2102538883,930000.0,1319750.138069119,3384255.3448015843,930000.0,992032.2482449247,2310744.171123665,930000.0,940016.3809758245,1949071.954180713
2018-05-24,930000.0,1601129.5417443437,5561632.2616494205,930000.0,1599894.7440841333,5603067.04213733,930000.0,1387912.047685889,4079184.0811361177,930000.0,1311705.9505505678,3363627.5124422917,930000.0,994046.2599184291,2315435.4155296395,930000.0,940222.2767605875,1949498.867698059
2018-05-25,930000.0,1597105.3861547182,5547654.083763342,930000.0,1596828.8876789424,5592329.961436635,930000.0,1383297.4757588024,4065621.4866059995,930000.0,1307357.2687222874,3352476.1215117844,930000.0,996187.3214201345,2320422.597542962,930000.0,940324.4002939626,1949710.615193945
2018-05-29,930000.0,1578645.9527675544,5483533.987555529,930000.0,1581042.3223708621,5537043.084525936,930000.0,1361885.2178073444,4002689.1546023977,930000.0,1298660.4975157382,3330174.8588793427,930000.0,1003110.5483424696,2336548.894127025,930000.0,940324.4002939626,1949710.615193945
2018-05-30,930000.0,1599468.752668387,5555863.397941758,930000.0,1601484.9434968422,5608636.154700967,930000.0,1379605.600125282,4054770.76999258,930000.0,1307792.1270309486,3353591.235284359,930000.0,1000089.5308322129,2329512.027518063,930000.0,940222.2767605875,1949498.867698059
2018-05-31,930000.0,1589121.1779453529,5519920.394012946,930000.0,1590468.483983121,5570054.890870573,930000.0,1372591.6823089984,4034156.306741623,930000.0,1298877.9266700689,3330732.4157656305,930000.0,999712.274411412,2328633.2828230923,930000.0,940427.1057278126,1949923.5692282687
2018-06-01,940000.0,1615856.3858686835,5578051.2759092385,940000.0,1617050.4444638158,5628127.358829452,940000.0,1395881.6125511562,4073216.470513246,940000.0,1317792.1270309486,3353591.235284359,940000.0,1010331.3951452376,2330075.402904814,940000.0,950488.9811449953,1950051.864482186
2018-06-04,940000.0,1622990.4133489695,5602678.446638515,940000.0,1624592.8696127061,5654378.691604953,940000.0,1402946.224644746,4093831.180298559,940000.0,1325679.1304952796,3373662.5235764133,940000.0,1008159.9427351549,2325067.4937438946,940000.0,950593.0726656147,1950265.421785729
2018-06-05,940000.0,1625239.7163079125,5610443.200579375,940000.0,1626992.4168367833,5662730.290917682,940000.0,1402574.8209426312,4092747.415269304,940000.0,1323269.1215647643,3367529.3978272537,940000.0,1009054.1876803049,2327129.8449297315,940000.0,950593.0726656147,1950265.421785729
2018-06-06,940000.0,1638222.7587187581,5655261.587236968,940000.0,1641391.4840101833,5712846.095392234,940000.0,1414845.928291638,4128554.804747026,940000.0,1328965.6058063132,3382026.1300754845,940000.0,1006243.3201764855,2320647.2855804474,940000.0,950488.9811449953,1950051.864482186
2018-06-07,940000.0,1637451.5276112717,5652599.242550423,940000.0,1638991.9367861059,5704494.4960795045,940000.0,1410011.2591720277,4114447.122755652,940000.0,1328965.6058063132,3382026.1300754845,940000.0,1008798.546467621,2326540.2727314355,940000.0,950593.0726656147,1950265.421785729
2018-06-08,940000.0,1642593.5900090374,5670350.008007987,940000.0,1644591.3758169906,5723983.285753143,940000.0,1413171.992543231,4123670.219550341,940000.0,1332908.8587967427,3392061.141209606,940000.0,1007521.7134771213,2323595.5783875035,940000.0,950801.1576922388,1950692.3353030751
2018-06-11,940000.0,1644714.3358185946,5677670.973517258,940000.0,1646991.1212442834,5732335.574910115,940000.0,1416704.552050241,4133978.3140460653,940000.0,1337071.6014949058,3402654.722049064,940000.0,1006626.8444079168,2321531.787816417,940000.0,950904.5631105566,1950904.4849784402
2018-06-12,940000.0,1647477.6437974276,5687210.109378502,940000.0,1650420.0368661834,5744269.880292365,940000.0,1415217.5009672293,4129639.062844993,940000.0,1328746.3150919683,3381468.066779672,940000.0,1006499.2734511966,2321237.5774713685,940000.0,950904.5631105566,1950904.4849784402
2018-06-13,940000.0,1640921.8999117247,5664579.214785404,940000.0,1644248.9797628385,5722791.579825523,940000.0,1410941.2047018674,4117160.726412842,940000.0,1329841.5747033593,3384255.3448015843,940000.0,1005860.4200691086,2319764.2227297276,940000.0,950801.1576922388,1950692.3353030751
2018-06-14,940000.0,1645678.4026501593,5680999.000851185,940000.0,1648933.6118542505,5739096.393401371,940000.0,1412428.4247583558,4121500.4706826266,940000.0,1328527.2233710126,3380910.5098933857,940000.0,1008032.3093660292,2324773.1394603215,940000.0,951112.8441664098,1951331.8006752655
2018-06-15,940000.0,1644264.6093733967,5676118.485812667,940000.0,1647334.4092129034,5733530.385136823,940000.0,1406479.2910721865,4104140.75400042,940000.0,1321516.5867905056,3363069.4491464808,940000.0,1008159.9427351549,2325067.4937438946,940000.0,951112.8441664098,1951331.8006752655
2018-06-18,940000.0,1640343.728105967,5662583.324552208,940000.0,1645505.7863500332,5727165.882162451,940000.0,1399785.998193973,4084609.562710006,940000.0,1311877.1480486097,3338538.465378414,940000.0,1008159.9427351549,2325067.4937438946,940000.0,951008.4586019468,1951117.6401025036
