ticker,horizon_years,start_price_drawdown,start,end,months,total_contributed,dca_final_value,lump_sum_final_value,dca_return,lump_sum_return,dca_vs_lump_sum,dca_max_drawdown,dca_days_to_recover,lump_sum_max_drawdown,lump_sum_days_to_recover,dca_worst_vs_contributed,lump_sum_worst_vs_contributed
EWJ,3,-0.022533,2015-04-01,2018-03-29,36,360000.0,438846.312824,454019.230156,0.219018,0.261165,-0.033419,-0.165125,71.0,-0.215585,376.0,-0.156608,-0.169443
EWJ,3,-0.022523,2015-05-01,2018-04-30,36,360000.0,436152.138524,438386.944,0.211534,0.217742,-0.005098,-0.164014,71.0,-0.214996,368.0,-0.155325,-0.197511
EWJ,3,-0.015766,2015-06-01,2018-05-31,36,360000.0,427541.976171,428915.596215,0.187617,0.191432,-0.003203,-0.162707,69.0,-0.208454,349.0,-0.150638,-0.20302
EWJ,3,-0.026613,2015-07-01,2018-06-29,36,360000.0,415716.949489,423664.520208,0.154769,0.176846,-0.018759,-0.161101,69.0,-0.208255,349.0,-0.14409,-0.194139
EWJ,3,-0.028122,2015-08-03,2018-07-31,36,360000.0,418543.485378,428865.254394,0.162621,0.191292,-0.024068,-0.159036,68.0,-0.208255,349.0,-0.13694,-0.192888
EWJ,3,-0.126969,2015-09-01,2018-08-31,36,360000.0,414359.747666,474894.346742,0.150999,0.319151,-0.12747,-0.156316,68.0,-0.17626,204.0,-0.127615,-0.101503
EWJ,3,-0.131497,2015-10-01,2018-09-28,36,360000.0,425493.030911,493850.847625,0.181925,0.371808,-0.138418,-0.152062,63.0,-0.17626,204.0,-0.132838,-0.096819
EWJ,3,-0.063586,2015-11-02,2018-10-31,36,360000.0,383968.619724,417045.866281,0.066579,0.158461,-0.079313,-0.152971,,-0.17626,204.0,-0.141842,-0.16232
EWJ,3,-0.051513,2015-12-01,2018-11-30,36,360000.0,385894.396063,415491.457128,0.071929,0.154143,-0.071234,-0.152534,,-0.172983,182.0,-0.135016,-0.172983
EWJ,3,-0.09321,2016-01-04,2018-12-31,36,360000.0,354668.751472,401172.059982,-0.014809,0.114367,-0.115919,-0.21001,,-0.228625,,-0.116033,-0.134954
EWJ,3,-0.131215,2016-02-01,2019-01-31,36,360000.0,378489.262268,448376.096703,0.051359,0.245489,-0.155867,-0.209391,,-0.228625,,-0.097113,-0.097113
EWJ,3,-0.151737,2016-03-01,2019-02-28,36,360000.0,376629.442937,459900.852002,0.046193,0.277502,-0.181064,-0.208699,,-0.228625,,-0.054075,-0.024194
EWJ,3,-0.154018,2016-04-01,2019-03-29,36,360000.0,376300.628172,464194.192264,0.04528,0.289428,-0.189347,-0.207938,,-0.228625,,-0.060392,-0.021564
EWJ,3,-0.116013,2016-05-02,2019-04-30,36,360000.0,378056.998993,449920.375853,0.050158,0.249779,-0.159725,-0.207113,,-0.228625,,-0.0672,-0.022454
EWJ,3,-0.104612,2016-06-01,2019-05-31,36,360000.0,357295.102777,422550.826559,-0.007514,0.173752,-0.154433,-0.20626,,-0.228625,,-0.072842,-0.034901
EWJ,3,-0.12054,2016-07-01,2019-06-28,36,360000.0,371390.791123,449435.063652,0.031641,0.248431,-0.17365,-0.205349,,-0.228625,,-0.07839,0.0
EWJ,3,-0.073043,2016-08-01,2019-07-31,36,360000.0,367211.576107,424609.285945,0.020032,0.17947,-0.135178,-0.204341,,-0.228625,,-0.085004,-0.017355
EWJ,3,-0.052359,2016-09-01,2019-08-30,36,360000.0,362527.666964,412055.273536,0.007021,0.144598,-0.120197,-0.203301,,-0.228625,,-0.090052,-0.022635
EWJ,3,-0.0424,2016-10-03,2019-09-30,36,360000.0,379960.35986,429096.272249,0.055445,0.191934,-0.11451,-0.202194,,-0.228625,,-0.094621,-0.0128
EWJ,3,-0.036271,2016-11-01,2019-10-31,36,360000.0,391012.296469,440945.331778,0.086145,0.224848,-0.113241,-0.200999,,-0.228625,,-0.099128,-0.018482
EWJ,3,-0.052551,2016-12-01,2019-11-29,36,360000.0,393633.581219,454254.361312,0.093427,0.261818,-0.133451,-0.199699,312.0,-0.228625,,-0.103735,-0.000818
EWJ,3,-0.045576,2017-01-03,2019-12-31,36,360000.0,394435.912824,454855.847711,0.095655,0.263488,-0.132833,-0.198245,312.0,-0.228625,,-0.109454,0.0
EWJ,3,-0.014963,2017-02-01,2020-01-31,36,360000.0,381845.41889,429634.835309,0.060682,0.19343,-0.111233,-0.19665,310.0,-0.228625,,-0.115341,-0.005927
EWJ,3,0.0,2017-03-01,2020-02-28,36,360000.0,348330.557227,386473.685304,-0.032415,0.073538,-0.098695,-0.194936,309.0,-0.228625,,-0.120314,-0.024915
EWJ,3,-0.011081,2017-04-03,2020-03-31,36,360000.0,324047.474301,360909.111516,-0.099868,0.002525,-0.102136,-0.280084,,-0.30693,,-0.212316,-0.122714
EWJ,3,-0.00535,2017-05-01,2020-04-30,36,360000.0,340094.10178,376047.916237,-0.055294,0.044578,-0.09561,-0.279986,,-0.30693,,-0.214876,-0.12777
EWJ,3,0.0,2017-06-01,2020-05-29,36,360000.0,363791.175515,389763.5491,0.010531,0.082677,-0.066636,-0.279883,,-0.30693,,-0.217438,-0.155508
EWJ,3,-0.021242,2017-07-03,2020-06-30,36,360000.0,362460.370741,389644.791892,0.006834,0.082347,-0.069767,-0.279776,,-0.30693,,-0.219315,-0.154939
EWJ,3,0.0,2017-08-01,2020-07-31,36,360000.0,357771.745792,373631.970439,-0.00619,0.037867,-0.042449,-0.279661,,-0.30693,,-0.221327,-0.180868
EWJ,3,-0.012684,2017-09-01,2020-08-31,36,360000.0,381452.798603,403328.871669,0.059591,0.120358,-0.054239,-0.279543,,-0.30693,,-0.222632,-0.171999
EWJ,3,0.0,2017-10-02,2020-09-30,36,360000.0,387102.688204,401635.550152,0.075285,0.115654,-0.036184,-0.279414,170.0,-0.30693,,-0.224319,-0.190131
EWJ,3,0.0,2017-11-01,2020-10-30,36,360000.0,380521.502258,374037.332315,0.057004,0.038993,0.017336,-0.27928,170.0,-0.30693,,-0.225498,-0.235032
EWJ,3,-0.006828,2017-12-01,2020-11-30,36,360000.0,420157.928541,408958.39044,0.167105,0.135996,0.027386,-0.279143,170.0,-0.30693,238.0,-0.225158,-0.243498
EWJ,3,0.0,2018-01-02,2020-12-31,36,360000.0,440930.055509,423327.964761,0.224806,0.175911,0.04158,-0.278998,163.0,-0.30693,238.0,-0.224479,-0.25658
EWJ,3,-0.021957,2018-02-01,2021-01-29,36,360000.0,435584.469379,400112.430514,0.209957,0.111423,0.088655,-0.278845,155.0,-0.29137,234.0,-0.223244,-0.29137
EWJ,3,-0.083037,2018-03-01,2021-02-26,36,360000.0,442342.264576,434599.99519,0.228729,0.207222,0.017815,-0.278688,155.0,-0.283132,232.0,-0.220519,-0.244168
EWJ,3,-0.080563,2018-04-02,2021-03-31,36,360000.0,442042.370351,435336.439555,0.227895,0.209268,0.015404,-0.278508,155.0,-0.283132,232.0,-0.219533,-0.246202
EWJ,3,-0.063089,2018-05-01,2021-04-30,36,360000.0,432798.761987,420359.096915,0.202219,0.167664,0.029593,-0.278312,155.0,-0.283132,232.0,-0.218374,-0.26026
EWJ,3,-0.069893,2018-06-01,2021-05-28,36,360000.0,438420.469112,430719.441353,0.217835,0.196443,0.017879,-0.278104,154.0,-0.283132,232.0,-0.21647,-0.254849
EWJ,3,-0.111934,2018-07-02,2021-06-30,36,360000.0,433069.490766,447544.854977,0.202971,0.24318,-0.032344,-0.277875,154.0,-0.283132,232.0,-0.214642,-0.219574
EWJ,3,-0.082016,2018-08-01,2021-07-30,36,360000.0,427903.361931,430202.021701,0.18862,0.195006,-0.005343,-0.277612,149.0,-0.283132,232.0,-0.214396,-0.245009
EWJ,3,-0.103987,2018-09-04,2021-08-31,36,360000.0,434043.259599,449223.496948,0.205676,0.247843,-0.033792,-0.277331,149.0,-0.283132,232.0,-0.212785,-0.226496
EWJ,3,-0.055057,2018-10-01,2021-09-30,36,360000.0,443073.28675,437483.225689,0.230759,0.215231,0.012778,-0.277012,149.0,-0.283132,232.0,-0.212023,-0.266548
EWJ,3,-0.147463,2018-11-01,2021-10-29,36,360000.0,429354.061301,472132.206337,0.19265,0.311478,-0.090606,-0.276676,149.0,-0.283132,232.0,-0.208816,-0.18705
EWJ,3,-0.125959,2018-12-03,2021-11-30,36,360000.0,413196.095275,446579.472808,0.147767,0.240499,-0.074753,-0.276257,149.0,-0.283132,232.0,-0.210176,-0.207051
EWJ,3,-0.198474,2019-01-02,2021-12-31,36,360000.0,420199.166447,498070.654583,0.16722,0.38353,-0.156346,-0.275792,149.0,-0.283132,232.0,-0.210384,-0.135312
EWJ,3,-0.151048,2019-02-01,2022-01-31,36,360000.0,398445.774966,450020.808261,0.106794,0.250058,-0.114606,-0.275207,149.0,-0.283132,232.0,-0.215747,-0.183617
EWJ,3,-0.143824,2019-03-01,2022-02-28,36,360000.0,388898.121827,438285.397071,0.080273,0.217459,-0.112683,-0.274563,84.0,-0.283132,232.0,-0.218218,-0.190505
EWJ,3,-0.129848,2019-04-01,2022-03-31,36,360000.0,378687.203786,422132.911774,0.051909,0.172591,-0.102919,-0.273812,84.0,-0.283132,232.0,-0.220527,-0.203507
EWJ,3,-0.132675,2019-05-01,2022-04-29,36,360000.0,346382.441382,389207.330537,-0.037827,0.081131,-0.110031,-0.272946,84.0,-0.283132,232.0,-0.222075,-0.200911
EWJ,3,-0.167223,2019-06-03,2022-05-31,36,360000.0,351555.972887,412369.888939,-0.023456,0.145472,-0.147474,-0.272184,84.0,-0.283132,232.0,-0.224191,-0.167761
EWJ,3,-0.122721,2019-07-01,2022-06-30,36,360000.0,324223.164298,362522.385155,-0.09938,0.007007,-0.105646,-0.2712,84.0,-0.283132,232.0,-0.230461,-0.209978
EWJ,3,-0.138885,2019-08-01,2022-07-29,36,360000.0,344479.792426,392536.825924,-0.043112,0.09038,-0.122427,-0.270016,79.0,-0.283132,232.0,-0.233022,-0.195148
EWJ,3,-0.145065,2019-09-03,2022-08-31,36,360000.0,327790.753122,377348.460586,-0.08947,0.04819,-0.131331,-0.268443,79.0,-0.283132,232.0,-0.238432,-0.18933
EWJ,3,-0.104814,2019-10-01,2022-09-30,36,360000.0,298468.771716,328505.974084,-0.17092,-0.087483,-0.091436,-0.287343,,-0.326196,,-0.246616,-0.225781
EWJ,3,-0.060919,2019-11-01,2022-10-31,36,360000.0,306148.275583,320458.536314,-0.149588,-0.109837,-0.044656,-0.286044,,-0.331441,,-0.250783,-0.26197
EWJ,3,-0.060126,2019-12-02,2022-11-30,36,360000.0,342871.573857,357401.580928,-0.047579,-0.007218,-0.040655,-0.284723,,-0.331441,,-0.247986,-0.262593
EWJ,3,-0.040093,2020-01-02,2022-12-30,36,360000.0,335271.789767,342181.682586,-0.068689,-0.049495,-0.020194,-0.283314,,-0.331441,,-0.243117,-0.277982
EWJ,3,-0.066873,2020-02-03,2023-01-31,36,360000.0,361804.649582,379352.609221,0.005013,0.053757,-0.046258,-0.281837,,-0.331441,,-0.225684,-0.257261
EWJ,3,-0.139997,2020-03-02,2023-02-28,36,360000.0,344424.408934,392455.196522,-0.043266,0.090153,-0.122385,-0.280208,,-0.331441,,-0.194108,-0.194108
EWJ,3,-0.245673,2020-04-01,2023-03-31,36,360000.0,360393.536298,469431.399817,0.001093,0.303976,-0.232276,-0.2783,,-0.331441,,-0.184278,-0.009992
EWJ,3,-0.184577,2020-05-01,2023-04-28,36,360000.0,358221.208792,435368.560624,-0.004941,0.209357,-0.1772,-0.275922,,-0.331441,,-0.192881,-0.006632
EWJ,3,-0.097983,2020-06-01,2023-05-31,36,360000.0,359165.849182,396917.652549,-0.002317,0.102549,-0.095112,-0.273502,,-0.331441,,-0.199304,-0.101995
EWJ,3,-0.1141,2020-07-01,2023-06-30,36,360000.0,375905.541979,424475.735722,0.044182,0.179099,-0.114424,-0.271104,259.0,-0.331441,,-0.203126,-0.085658
EWJ,3,-0.103917,2020-08-03,2023-07-31,36,360000.0,383269.835076,429957.025375,0.064638,0.194325,-0.108586,-0.268427,259.0,-0.331441,,-0.20792,-0.096048
EWJ,3,-0.05963,2020-09-01,2023-08-31,36,360000.0,370740.243712,398208.844209,0.029834,0.106136,-0.06898,-0.265513,259.0,-0.331441,,-0.212678,-0.13862
EWJ,3,-0.045083,2020-10-01,2023-09-29,36,360000.0,361519.380638,383554.276728,0.004221,0.065429,-0.057449,-0.262448,252.0,-0.331441,,-0.216046,-0.151742
EWJ,3,-0.048801,2020-11-02,2023-10-31,36,360000.0,352989.482103,376559.016341,-0.019474,0.045997,-0.062592,-0.259111,252.0,-0.331441,,-0.219131,-0.148427
EWJ,3,-0.007851,2020-12-01,2023-11-30,36,360000.0,374174.480161,358124.666255,0.039374,-0.005209,0.044816,-0.255391,252.0,-0.331441,,-0.222648,-0.23733
EWJ,3,-0.011842,2021-01-04,2023-12-29,36,360000.0,388651.788787,364740.000338,0.079588,0.013167,0.065558,-0.25169,252.0,-0.331441,,-0.222234,-0.252261
EWJ,3,-0.031894,2021-02-01,2024-01-31,36,360000.0,401153.073148,371338.289621,0.114314,0.031495,0.08029,-0.247666,248.0,-0.331441,,-0.221026,-0.262535
EWJ,3,-0.034929,2021-03-01,2024-02-29,36,360000.0,418344.650633,378379.847363,0.162068,0.051055,0.105621,-0.243248,248.0,-0.331441,,-0.219146,-0.280187
EWJ,3,-0.037851,2021-04-01,2024-03-28,36,360000.0,431136.904148,391773.678434,0.197603,0.08826,0.100474,-0.238428,237.0,-0.331441,503.0,-0.216068,-0.278001
EWJ,3,-0.050654,2021-05-03,2024-04-30,36,360000.0,405794.678074,374352.149832,0.127207,0.039867,0.083992,-0.232995,232.0,-0.331441,503.0,-0.212758,-0.268264
EWJ,3,-0.051628,2021-06-01,2024-05-31,36,360000.0,415665.334598,384206.807786,0.154626,0.067241,0.081879,-0.226758,227.0,-0.331441,503.0,-0.209648,-0.267512
EWJ,3,-0.053887,2021-07-01,2024-06-28,36,360000.0,413575.133317,383865.728798,0.14882,0.066294,0.077395,-0.219618,224.0,-0.331441,503.0,-0.206173,-0.265764
EWJ,3,-0.050102,2021-08-02,2024-07-31,36,360000.0,429500.150213,397631.838011,0.193056,0.104533,0.080145,-0.211352,212.0,-0.331441,503.0,-0.202328,-0.268689
EWJ,3,-0.025569,2021-09-01,2024-08-30,36,360000.0,435005.389498,393082.671301,0.208348,0.091896,0.106651,-0.201737,122.0,-0.331441,503.0,-0.197665,-0.287101
EWJ,3,-0.05653,2021-10-01,2024-09-30,36,360000.0,431644.291323,388387.397209,0.199012,0.078854,0.111376,-0.193066,120.0,-0.295713,483.0,-0.190678,-0.291383
EWJ,3,-0.063276,2021-11-01,2024-10-31,36,360000.0,409944.109627,372210.238295,0.138734,0.033917,0.101378,-0.185764,115.0,-0.295713,483.0,-0.182028,-0.286279
EWJ,3,-0.109822,2021-12-01,2024-11-29,36,360000.0,419366.726927,400993.991291,0.164908,0.113872,0.045818,-0.176964,112.0,-0.281519,449.0,-0.172163,-0.24896
EWJ,3,-0.083766,2022-01-03,2024-12-31,36,360000.0,408856.978403,380970.948299,0.135714,0.058253,0.073197,-0.165613,107.0,-0.280621,449.0,-0.164285,-0.270318
EWJ,3,-0.123816,2022-02-01,2025-01-31,36,360000.0,415650.455783,405569.029704,0.154585,0.126581,0.024857,-0.154089,65.0,-0.253502,433.0,-0.151746,-0.236965
EWJ,3,-0.151428,2022-03-01,2025-02-28,36,360000.0,415451.518447,419746.528538,0.154032,0.165963,-0.010232,-0.142283,57.0,-0.223888,229.0,-0.140427,-0.212136
EWJ,3,-0.153478,2022-04-01,2025-03-31,36,360000.0,414228.749547,421316.324191,0.150635,0.170323,-0.016822,-0.135916,45.0,-0.216553,225.0,-0.129506,-0.210228
EWJ,3,-0.226334,2022-05-02,2025-04-30,36,360000.0,429849.322122,480289.124392,0.194026,0.334136,-0.10502,-0.143751,21.0,-0.161629,92.0,-0.114601,-0.135856
EWJ,3,-0.212255,2022-06-01,2025-05-30,36,360000.0,442607.829469,489469.153046,0.229466,0.359637,-0.095739,-0.143719,21.0,-0.159901,92.0,-0.110982,-0.1513
EWJ,3,-0.267814,2022-07-01,2025-06-30,36,360000.0,447515.470496,536961.88607,0.243099,0.491561,-0.166579,-0.143685,21.0,-0.154034,89.0,-0.099762,-0.086899
EWJ,3,-0.215092,2022-08-01,2025-07-31,36,360000.0,434702.430267,491874.03669,0.207507,0.366317,-0.116232,-0.143645,21.0,-0.154034,89.0,-0.109774,-0.148233
EWJ,3,-0.269194,2022-09-01,2025-08-29,36,360000.0,458258.625561,561728.032126,0.272941,0.560356,-0.184198,-0.143606,21.0,-0.146762,22.0,-0.077998,-0.085175
EWJ,3,-0.313636,2022-10-03,2025-09-30,36,360000.0,463832.34406,612846.026188,0.288423,0.70235,-0.24315,-0.14356,21.0,-0.146762,22.0,-0.02594,-0.02594
EWJ,3,-0.304803,2022-11-01,2025-10-31,36,360000.0,475261.142606,629499.952977,0.32017,0.748611,-0.245018,-0.143508,21.0,-0.146762,22.0,-0.010154,-0.009331
EWJ,3,-0.224615,2022-12-01,2025-11-28,36,360000.0,465286.046653,561422.67637,0.292461,0.559507,-0.171238,-0.143451,21.0,-0.146762,22.0,-0.038961,-0.04681
EWJ,3,-0.243343,2023-01-03,2025-12-31,36,360000.0,463908.528017,580523.750215,0.288635,0.612566,-0.200879,-0.143396,21.0,-0.146762,22.0,-0.030062,-0.023217
EWJ,3,-0.18566,2023-02-01,2026-01-30,36,360000.0,485941.687532,572673.048808,0.349838,0.590758,-0.15145,-0.143335,21.0,-0.146762,22.0,-0.055206,-0.066757
EWJ,3,-0.224945,2023-03-01,2026-02-27,36,360000.0,517252.955749,648378.962927,0.436814,0.801053,-0.202237,-0.143272,21.0,-0.146762,22.0,-0.042102,-0.019454
EWJ,3,-0.184415,2023-04-03,2026-03-31,36,360000.0,465743.70036,563260.618094,0.293733,0.564613,-0.173129,-0.143201,21.0,-0.146762,22.0,-0.052464,-0.02154
EWJ,3,-0.187043,2023-05-01,2026-04-30,36,360000.0,485240.083208,596266.767814,0.347889,0.656297,-0.186203,-0.143126,21.0,-0.146762,22.0,-0.057744,-0.017616
EWJ,3,-0.158548,2023-06-01,2026-05-29,36,360000.0,499508.950574,601031.086663,0.387525,0.669531,-0.168913,-0.143044,21.0,-0.146762,22.0,-0.06577,-0.050884
EWJ,3,-0.135206,2023-07-03,2026-06-30,36,360000.0,497146.837268,589946.68667,0.380963,0.638741,-0.157302,-0.142956,21.0,-0.146762,22.0,-0.069491,-0.076502
EWJ,3,-0.127128,2023-08-01,2026-07-31,36,360000.0,486152.560713,578972.222726,0.350424,0.608256,-0.160318,-0.142862,21.0,-0.146762,22.0,-0.067154,-0.085049
EWJ,3,-0.135902,2023-09-01,2026-08-31,36,360000.0,498146.381835,606944.015538,0.38374,0.685956,-0.179255,-0.142758,21.0,-0.146762,22.0,-0.065034,-0.075758
EWJ,5,0.0,2010-09-09,2015-08-31,60,600000.0,707639.235368,807540.752683,0.179399,0.345901,-0.123711,-0.172778,393.0,-0.239418,313.0,-0.130287,-0.086244
EWJ,5,-0.00999,2010-10-01,2015-09-30,60,600000.0,664539.152227,747734.300551,0.107565,0.246224,-0.111263,-0.167899,393.0,-0.239418,313.0,-0.134074,-0.102841
EWJ,5,-0.030303,2010-11-01,2015-10-30,60,600000.0,713554.697307,805144.503125,0.189258,0.341908,-0.113756,-0.166618,645.0,-0.239418,313.0,-0.137154,-0.103745
EWJ,5,-0.000953,2010-12-01,2015-11-30,60,600000.0,713521.37655,765833.177423,0.189202,0.276389,-0.068307,-0.166242,349.0,-0.239418,313.0,-0.140671,-0.151637
EWJ,5,0.0,2011-01-03,2015-12-31,60,600000.0,700778.825217,713995.298301,0.167965,0.189992,-0.018511,-0.165624,127.0,-0.239418,313.0,-0.140432,-0.197969
EWJ,5,-0.002684,2011-02-01,2016-01-29,60,600000.0,663278.868669,668964.468783,0.105465,0.114941,-0.008499,-0.172369,,-0.239418,313.0,-0.147181,-0.208039
EWJ,5,-0.008613,2011-03-01,2016-02-29,60,600000.0,627065.795915,613666.843348,0.04511,0.022778,0.021834,-0.207549,,-0.233476,311.0,-0.16073,-0.23281
EWJ,5,-0.112834,2011-04-01,2016-03-31,60,600000.0,656516.239208,718503.102535,0.094194,0.197505,-0.086272,-0.207414,,-0.215585,,-0.11614,-0.142683
EWJ,5,-0.090439,2011-05-02,2016-04-29,60,600000.0,655366.539694,701426.746857,0.092278,0.169045,-0.065666,-0.207259,,-0.215585,,-0.113551,-0.163792
EWJ,5,-0.126615,2011-06-01,2016-05-31,60,600000.0,674668.452018,754147.030487,0.124447,0.256912,-0.105389,-0.207101,,-0.215585,,-0.106547,-0.129156
EWJ,5,-0.085984,2011-07-01,2016-06-30,60,600000.0,660740.547178,708434.500155,0.101234,0.180724,-0.067323,-0.20693,,-0.215585,,-0.1112,-0.167868
EWJ,5,-0.078164,2011-08-01,2016-07-29,60,600000.0,691038.930376,736630.445908,0.151732,0.227717,-0.061892,-0.20676,,-0.215585,,-0.114986,-0.174927
EWJ,5,-0.152015,2011-09-01,2016-08-31,60,600000.0,701292.255732,815391.21081,0.16882,0.358985,-0.139932,-0.206585,,-0.215585,,-0.084009,-0.103071
EWJ,5,-0.191113,2011-10-03,2016-09-30,60,600000.0,712400.367085,872901.971195,0.187334,0.454837,-0.183871,-0.206386,224.0,-0.215585,,-0.081891,-0.059718
EWJ,5,-0.193719,2011-11-01,2016-10-31,60,600000.0,712964.559644,882008.871536,0.188274,0.470015,-0.191658,-0.206169,224.0,-0.215585,,-0.084663,-0.056678
EWJ,5,-0.191982,2011-12-01,2016-11-30,60,600000.0,699471.443263,869136.936043,0.165786,0.448562,-0.195211,-0.20594,224.0,-0.215585,,-0.08866,-0.058707
EWJ,5,-0.183144,2012-01-03,2016-12-30,60,600000.0,688655.180156,851797.730954,0.147759,0.419663,-0.191527,-0.2057,224.0,-0.215585,,-0.096991,-0.068891
EWJ,5,-0.155006,2012-02-01,2017-01-31,60,600000.0,708329.239302,852252.73461,0.180549,0.420421,-0.168874,-0.20545,224.0,-0.215585,,-0.108053,-0.099896
EWJ,5,-0.116318,2012-03-01,2017-02-28,60,600000.0,713260.923925,825575.893772,0.188768,0.37596,-0.136044,-0.205197,224.0,-0.215585,376.0,-0.115975,-0.139304
EWJ,5,-0.104007,2012-04-02,2017-03-31,60,600000.0,713124.287085,818524.491003,0.18854,0.364207,-0.128769,-0.204943,224.0,-0.215585,376.0,-0.111773,-0.151129
EWJ,5,-0.152368,2012-05-01,2017-04-28,60,600000.0,714391.00781,871272.706941,0.190652,0.452121,-0.18006,-0.204679,224.0,-0.215585,376.0,-0.087137,-0.102697
EWJ,5,-0.239418,2012-06-01,2017-05-31,60,600000.0,729404.409498,997765.068836,0.215674,0.662942,-0.268962,-0.204387,224.0,-0.215585,376.0,-0.048604,0.0
EWJ,5,-0.167282,2012-07-02,2017-06-30,60,600000.0,732253.025497,923396.305494,0.220422,0.538994,-0.207,-0.204041,224.0,-0.215585,376.0,-0.066098,-0.066098
EWJ,5,-0.204568,2012-08-01,2017-07-31,60,600000.0,741951.276069,986680.957262,0.236585,0.644468,-0.248033,-0.203706,224.0,-0.215585,376.0,-0.06057,-0.022322
EWJ,5,-0.206343,2012-09-04,2017-08-31,60,600000.0,734776.984499,987985.445359,0.224628,0.646642,-0.256288,-0.203334,224.0,-0.215585,376.0,-0.066965,-0.020134
EWJ,5,-0.188588,2012-10-01,2017-09-29,60,600000.0,741663.921711,984029.840211,0.236107,0.64005,-0.246299,-0.202938,224.0,-0.215585,376.0,-0.073737,-0.041576
EWJ,5,-0.187701,2012-11-01,2017-10-31,60,600000.0,774065.804073,1034828.631861,0.29011,0.724714,-0.251986,-0.202524,224.0,-0.215585,376.0,-0.080186,-0.042623
EWJ,5,-0.175272,2012-12-03,2017-11-30,60,600000.0,783235.269972,1041130.074237,0.305392,0.735217,-0.247707,-0.202082,223.0,-0.215585,376.0,-0.086933,0.0
