Date,ml:logistic_regression/base,ml:logistic_regression/extended,ml:random_forest/base,ml:random_forest/extended,ml:hist_gradient_boosting/base,ml:hist_gradient_boosting/extended,baseline:always_up,baseline:historical_mean,baseline:momentum_252d,baseline:moving_average_200d,baseline:random
2022-02-25,18758.279098,21670.466695,21828.741264,23664.783612,20689.366641,20363.185048,24342.157824,24342.157824,16760.396389,15782.959949,12050.671021
2022-02-28,18711.198295,21616.076686,21773.954007,23605.388131,20637.439064,20312.076143,24281.062223,24281.062223,16718.330008,15743.346804,12020.425428
2022-03-01,18430.548603,21291.856657,21447.365973,23251.330374,20327.897643,20007.414848,23916.870015,23916.870015,16467.571393,15507.211985,11840.130792
2022-03-02,18769.006235,21682.859200,21841.224280,23678.316590,20701.198093,20374.829969,24356.078166,24356.078166,16769.981014,15760.433205,12033.471308
2022-03-03,18674.834013,21574.066918,21731.637412,23559.512235,20597.331229,20272.600635,24233.873188,24233.873188,16685.838766,15762.160647,12034.790251
2022-03-04,18523.785063,21399.567902,21555.863908,23368.954205,20430.732412,20108.628359,24037.860678,24037.860678,16550.877544,15762.160647,12034.790251
2022-03-07,17976.939182,20767.825225,20919.507173,22679.072720,19827.591001,19514.995872,23328.232216,23328.232216,16062.274422,15762.160647,12034.790251
2022-03-08,17841.281013,20611.106380,20761.643700,22507.931156,19677.967381,19367.731169,23152.191943,23152.191943,15941.064759,15762.160647,12034.790251
2022-03-09,18316.798181,21160.446695,21314.996232,23107.826852,20202.437083,19883.932258,23769.258887,23769.258887,16365.936155,15762.160647,12034.790251
2022-03-10,18235.212487,21066.194976,21220.056126,23004.901216,20112.452478,19795.366320,23663.387137,23663.387137,16293.039885,15762.160647,12034.790251
2022-03-11,18002.579360,20797.445993,20949.344282,22711.419465,19855.870729,19542.829752,23361.504845,23361.504845,16085.183749,15760.433205,12033.471308
2022-03-14,17871.116194,20645.573417,20796.362475,22545.570169,19710.873972,19400.118965,23190.908325,23190.908325,15967.722293,15762.160647,12034.790251
2022-03-15,18263.183728,21098.508700,21252.605860,23040.188748,20143.303244,19825.730702,23699.684729,23699.684729,16318.032002,15758.710474,12032.155961
2022-03-16,18671.573254,21570.299932,21727.842914,23555.398577,20593.734789,20269.060895,24229.641782,24229.641782,16682.925300,15762.160647,12034.790251
2022-03-17,18900.005311,21834.195637,21993.666033,23843.580407,20845.682984,20517.036960,24526.072448,24526.072448,16887.027809,15762.160647,12034.790251
2022-03-18,19108.860684,22075.475414,22236.708045,24107.064982,21076.039157,20743.761415,24797.098933,24797.098933,17073.638681,15760.433205,12033.471308
2022-03-21,19109.794929,22076.554699,22237.795213,24108.243593,21077.069579,20744.775592,24798.311280,24798.311280,17074.473423,15760.433205,12033.471308
2022-03-22,19331.700919,22332.911177,22496.024042,24388.192367,21321.819876,20985.667238,25086.273230,25086.273230,17272.744935,15760.433205,12033.471308
2022-03-23,19082.754900,22045.316756,22206.329117,24074.130845,21047.245890,20715.422093,24763.222098,24763.222098,17050.313339,15763.883377,12036.105598
2022-03-24,19366.407522,22373.005915,22536.411620,24431.976994,21360.099381,21023.343241,25131.311136,25131.311136,17303.755052,15763.883377,12036.105598
2022-03-25,19464.636734,22486.485028,22650.719550,24555.899505,21468.440886,21129.976670,25258.780771,25258.780771,17391.522193,15760.433205,12033.471308
2022-03-28,19598.884436,22641.574433,22806.941681,24725.261673,21616.508835,21275.710230,25432.990715,25432.990715,17511.471613,15760.433205,12033.471308
2022-03-29,19846.806729,22927.986196,23095.445310,25038.031697,21889.953707,21544.844062,25754.713381,25754.713381,17732.988516,15760.433205,12033.471308
2022-03-30,19723.311947,22785.319081,22951.736197,24882.235034,21753.745646,21410.783411,25594.457237,25594.457237,17622.646758,15763.883377,12036.105598
2022-03-31,19420.197904,22435.147153,22599.006718,24499.837044,21419.427261,21081.735778,25201.113593,25201.113593,17351.816397,15763.883377,12036.105598
2022-04-01,19473.994353,22497.295399,22661.608877,24567.704746,21478.761833,21140.134900,25270.923922,25270.923922,17399.883162,15763.883377,12036.105598
2022-04-04,19639.116129,22688.052021,22853.758728,24776.016559,21660.882216,21319.384035,25485.198394,25485.198394,17547.418361,15730.667826,12010.744722
2022-04-05,19396.347352,22407.593847,22571.252171,24469.748027,21393.121393,21055.844639,25170.163317,25170.163317,17330.506088,15536.213301,11862.273997
2022-04-06,19199.882861,22180.628613,22342.629252,24221.895352,21176.431693,20842.571196,24915.216176,24915.216176,17154.966386,15378.847887,11742.121704
2022-04-07,19296.712222,22292.490551,22455.308195,24344.051860,21283.229237,20947.685006,25040.869258,25040.869258,17241.482769,15456.406902,11801.339885
2022-04-08,19249.933229,22238.449207,22400.872150,24285.037132,21231.634539,20896.903733,24980.165308,24980.165308,17199.686053,15418.937558,11772.731136
2022-04-11,18916.418301,21853.156713,22012.765595,23864.286456,20863.785624,20534.854200,24547.371182,24547.371182,16901.692705,15151.796588,11568.762554
2022-04-12,18847.190123,21773.180990,21932.205754,23776.950628,20787.430691,20459.703053,24457.535477,24457.535477,16839.837793,15096.345749,11526.424500
2022-04-13,19060.022105,22019.054737,22179.875289,24045.451953,21022.172848,20690.744344,24733.722309,24733.722309,17030.001739,15266.821303,11656.586702
2022-04-14,18828.479436,21751.565504,21910.432395,23753.345885,20766.793815,20439.391531,24433.255078,24433.255078,16823.119920,15081.358740,11514.981557
2022-04-18,18831.752328,21755.346506,21914.241012,23757.474849,20770.403637,20442.944442,24437.502229,24437.502229,16826.044226,15083.980282,11516.983167
2022-04-19,19132.527724,22102.816718,22264.249041,24136.922485,21102.142621,20769.453341,24827.811069,24827.811069,17094.785023,15324.897328,11700.929149
2022-04-20,19118.024173,22086.061518,22247.371467,24118.625318,21086.145990,20753.708907,24808.990168,24808.990168,17081.826198,15313.280179,11692.059176
2022-04-21,18834.556580,21758.586113,21917.504280,23761.012595,20773.496576,20445.988618,24441.141238,24441.141238,16828.549807,15086.226450,11518.698171
2022-04-22,18320.482080,21164.702513,21319.283133,23112.474329,20206.500224,19887.931340,23774.039392,23774.039392,16369.227694,14674.459691,11204.304308
2022-04-25,18420.584332,21280.345451,21435.770693,23238.759801,20316.907591,19996.598062,23903.939625,23903.939625,16458.668384,14754.640249,11265.524100
2022-04-26,17893.883872,20671.875734,20822.856895,22574.293068,19735.985488,19424.834582,23220.453381,23220.453381,15988.065060,14332.760265,10943.408546
2022-04-27,17940.192709,20725.373931,20876.745827,22632.714665,19787.061629,19475.105473,23280.547220,23280.547220,16029.441695,14369.853021,10971.729760
2022-04-28,18389.713291,21244.681739,21399.846503,23199.813984,20282.858503,19963.085780,23863.879033,23863.879033,16431.085316,14729.912960,11246.644218
2022-04-29,17714.263095,20464.369169,20613.834765,22347.689828,19537.873492,19229.845953,22987.363912,22987.363912,15827.575102,14188.886439,10833.557405
2022-05-02,17825.589939,20592.979297,20743.384222,22488.135851,19660.660977,19350.697611,23131.830023,23131.830023,15927.044890,14278.057744,10901.641850
2022-05-03,17902.774368,20682.146463,20833.202638,22585.509005,19745.791224,19434.485723,23231.990359,23231.990359,15996.008658,14311.230328,10948.845729
2022-05-04,18445.846869,21309.529950,21465.168346,23270.630127,20344.770802,20024.021991,23936.722198,23936.722198,16481.240291,14314.357204,11280.973974
2022-05-05,17797.991790,20561.096586,20711.268650,22453.318998,19630.221711,19320.738241,23096.016582,23096.016582,15902.386128,14314.357204,10884.763578
2022-05-06,17686.196306,20431.945063,20581.173843,22312.281757,19506.917343,19199.377847,22950.942330,22950.942330,15802.497614,14314.357204,10816.392527
2022-05-09,17115.524138,19772.677113,19917.090799,21592.341868,18877.496827,18579.880564,22210.395081,22210.395081,15292.605865,14312.794479,10467.385083
2022-05-10,17159.491295,19823.470089,19968.254751,21647.809284,18925.990222,18627.609428,22267.450181,22267.450181,15331.890225,14312.794479,10494.274190
2022-05-11,16883.044191,19504.105091,19646.557207,21299.053363,18621.084027,18327.510282,21908.711567,21908.711567,15084.886594,14312.794479,10325.206724
2022-05-12,16869.946558,19488.974075,19631.315679,21282.529851,18606.638047,18313.292052,21891.715091,21891.715091,15073.183947,14314.357204,10317.196571
2022-05-13,17268.013888,19948.840610,20094.540941,21784.717561,19045.684768,18745.416910,22408.277282,22408.277282,15428.854433,14315.924207,10560.643631
2022-05-16,17206.267255,19877.507929,20022.687267,21706.820186,18977.581574,18678.387408,22328.150194,22328.150194,15373.684231,14314.357204,10522.881084
2022-05-17,17550.544203,20275.233226,20423.317430,22141.147846,19357.300415,19052.119730,22774.909929,22774.909929,15681.293372,14314.357204,10733.431422
2022-05-18,16855.446041,19472.222380,19614.441635,21264.236510,18590.644761,18297.550911,21872.898126,21872.898126,15060.227833,14314.357204,10308.328453
2022-05-19,16742.713279,19341.988068,19483.256130,21122.016831,18466.306626,18175.173049,21726.607590,21726.607590,14959.501866,14317.491209,10239.384187
2022-05-20,16746.924965,19346.853611,19488.157210,21127.330146,18470.951888,18179.745075,21732.072993,21732.072993,14963.264980,14317.491209,10241.959939
2022-05-23,17064.538008,19713.775483,19857.758968,21528.019564,18821.261885,18524.532203,22144.231634,22144.231634,15247.050101,14317.491209,10436.203364
2022-05-24,16941.513382,19571.651514,19714.596969,21372.816033,18685.572381,18390.981934,21984.585599,21984.585599,15137.128424,14315.924207,10360.964878
2022-05-25,17082.778540,19734.847822,19878.985214,21551.031176,18841.380204,18544.333343,22167.901923,22167.901923,15263.347893,14317.491209,10447.358773
2022-05-26,17422.375161,20127.166182,20274.168948,21979.454302,19215.936899,18912.984903,22608.588114,22608.588114,15566.775194,14320.619511,10655.046752
2022-05-27,17859.263716,20631.880864,20782.569915,22530.617501,19697.801331,19387.252422,23175.527656,23175.527656,15957.132184,14317.491209,10922.235808
2022-05-31,17760.100259,20517.322467,20667.174818,22405.516379,19588.429404,19279.604817,23046.845674,23046.845674,15868.530301,14315.924207,10861.590158
2022-06-01,17611.352040,20345.481366,20494.078641,22217.860870,19424.368169,19118.130116,22853.818766,22853.818766,15735.624766,14316.081050,10770.619827
2022-06-02,17945.805763,20731.858402,20883.277658,22639.795896,19793.252525,19481.198765,23287.831143,23287.831143,16002.420052,14319.210777,10975.162550
2022-06-03,17655.323748,20396.279598,20545.247889,22273.334026,19472.866582,19165.863920,22910.879770,22910.879770,15998.922428,14316.081050,10797.511717
2022-06-06,17703.502592,20451.938118,20601.312921,22334.114757,19526.005240,19218.164811,22973.400272,22973.400272,16000.668850,14317.643775,10826.976577
2022-06-07,17876.577586,20651.882679,20802.717818,22552.460068,19716.897591,19406.047618,23197.995438,23197.995438,15998.922428,14316.081050,10932.824496
2022-06-08,17681.053407,20426.003739,20575.189126,22305.793657,19501.245004,19193.794937,22944.268517,22944.268517,16000.668850,14317.643775,10813.247271
2022-06-09,17265.206602,19945.597499,20091.274143,21781.175988,19042.588484,18742.369441,22404.634337,22404.634337,16002.420052,14319.210777,10558.926772
2022-06-10,16758.616680,19360.360443,19501.762691,21142.080002,18483.847217,18192.437101,21747.245044,21747.245044,15998.922428,14316.081050,10249.110272
2022-06-13,16112.634641,18614.090906,18750.042626,20327.131834,17771.363989,17491.186643,20908.970026,20908.970026,16000.668850,14317.643775,9854.045376
2022-06-14,16072.404465,18567.615070,18703.227344,20276.378862,17726.992281,17447.514485,20856.764314,20856.764314,15998.922428,14316.081050,9829.441703
2022-06-15,16302.545765,18833.485375,18971.039487,20566.717014,17980.825681,17697.346033,21155.413025,21155.413025,16000.668850,14317.643775,9970.189810
2022-06-16,15766.959359,18214.750185,18347.785241,19891.040085,17390.102860,17115.936350,20460.395707,20460.395707,16004.172848,14320.779206,9642.639855
2022-06-17,15808.119231,18262.300050,18395.682396,19942.965928,17435.499972,17160.617745,20513.807861,20513.807861,16002.420052,14319.210777,9667.812104
2022-06-21,16195.429091,18709.739038,18846.389343,20431.582393,17862.681786,17581.064755,21016.410349,21016.410349,16005.925644,14322.347634,9904.680190
2022-06-22,16161.279091,18670.287315,18806.649477,20388.499958,17825.016184,17543.992977,20972.094733,20972.094733,16007.676846,14323.914637,9883.794987
2022-06-23,16331.078160,18866.447371,19004.242227,20602.712477,18012.295368,17728.319580,21192.438813,21192.438813,16007.676846,14323.914637,9987.639440
2022-06-24,16839.539606,19453.846501,19595.931544,21244.169512,18573.100825,18280.283566,21852.256736,21852.256736,16004.172848,14320.779206,10298.600513
2022-06-27,16776.391606,19380.894892,19522.447118,21164.504221,18503.451998,18211.732799,21770.311128,21770.311128,16004.172848,14320.779206,10259.980928
2022-06-28,16413.877160,18962.100760,19100.594239,20707.168776,18103.618183,17818.202630,21299.885040,21299.885040,16007.676846,14323.914637,10038.277037
2022-06-29,16421.954741,18971.432370,19109.994005,20717.359168,18112.527318,17826.971307,21310.367119,21310.367119,16009.416894,14325.471658,10043.217064
2022-06-30,16292.323667,18821.676315,18959.144177,20553.821174,17969.551259,17686.249360,21142.148059,21142.148059,16011.171283,14327.041512,9963.938255
2022-07-01,16459.526262,19014.836799,19153.715447,20764.758074,18153.966673,17867.757342,21359.122758,21359.122758,16009.945919,14325.945038,10066.194776
2022-07-05,16488.650144,19048.482109,19187.606492,20801.499736,18186.088738,17899.372982,21396.916103,21396.916103,16009.945919,14325.945038,10084.006143
2022-07-06,16548.296241,19117.388151,19257.015803,20876.747150,18251.875155,17964.122233,21474.317378,21474.317378,16009.945919,14325.945038,10120.484060
2022-07-07,16791.124167,19397.914657,19539.591190,21183.090302,18519.701216,18227.725838,21789.429211,21789.429211,16009.945919,14325.945038,10268.990959
2022-07-08,16781.259994,19386.519089,19528.112392,21170.646008,18508.821566,18217.017713,21776.628716,21776.628716,16008.196311,14324.379462,10262.958301
2022-07-11,16591.508116,19167.308588,19307.300844,20931.261728,18299.535515,18011.031195,21530.392367,21530.392367,16009.945919,14325.945038,10146.911258
2022-07-12,16438.391997,18990.421480,19129.121805,20738.095831,18130.656722,17844.814889,21331.697342,21331.697342,16008.196311,14324.379462,10053.269639
2022-07-13,16361.835454,18901.979677,19040.034050,20641.514795,18046.218999,17761.708382,21232.351798,21232.351798,16008.196311,14324.379462,10006.449758
2022-07-14,16318.623580,18852.059240,18989.749009,20587.000217,17998.558640,17714.799420,21176.276810,21176.276810,16009.945919,14325.945038,9980.022560
2022-07-15,16627.206597,19208.549191,19348.842655,20976.297673,18338.909007,18049.783938,21576.717408,21576.717408,16008.196311,14324.379462,10168.743469
2022-07-18,16489.587422,19049.564898,19188.697189,20802.682174,18187.122505,17900.390451,21398.132387,21398.132387,16008.196311,14324.379462,10084.579357
2022-07-19,16937.192498,19566.659821,19709.568818,21367.364958,18680.806679,18386.291367,21978.978494,21978.978494,16008.196311,14324.379462,10358.322343
2022-07-20,17045.690824,19692.002309,19835.826770,21504.242621,18800.474461,18504.072507,22119.774106,22119.774106,16008.196311,14324.379462,10424.676944
2022-07-21,17218.066651,19891.139159,20036.418055,21721.705887,18990.595669,18691.196327,22343.461980,22343.461980,16013.446730,14329.077618,10530.097271
2022-07-22,17061.190802,19709.908629,19853.863872,21523.796847,18817.570098,18520.898619,22139.888046,22139.888046,16015.201119,14330.647472,10434.156305
2022-07-25,17078.096697,19729.439132,19873.537021,21545.124728,18836.216385,18539.250935,22161.826411,22161.826411,16013.446730,14329.077618,10444.495487
2022-07-26,16873.316514,19492.867211,19635.237249,21286.781269,18610.354926,18316.950332,21896.088200,21896.088200,16013.446730,14329.077618,10319.257544
2022-07-27,17315.288819,20003.454886,20149.554103,21844.357948,19097.826459,18796.736553,22469.624799,22469.624799,16013.446730,14329.077618,10589.555682
2022-07-28,17534.160029,20256.305440,20404.251401,22120.478150,19339.229558,19034.333772,22753.648589,22753.648589,16015.201119,14330.647472,10723.411310
2022-07-29,17791.077465,20553.108825,20703.222549,22444.596130,19622.595585,19313.232346,23087.044033,23087.044033,16016.953915,14332.215900,10880.534967
2022-08-01,17737.532777,20491.251426,20640.913361,22377.046040,19563.538693,19255.106524,23017.560407,23017.560407,16018.179278,14333.312374,10847.788505
2022-08-02,17622.930008,20358.856791,20507.551757,22232.467226,19437.138040,19130.698662,22868.843210,22868.843210,16019.930481,14334.879377,10756.166733
2022-08-03,17898.163807,20676.820121,20827.837395,22579.692484,19740.706025,19429.480696,23226.007347,23226.007347,16018.179278,14333.312374,10754.990933
2022-08-04,17884.071264,20660.539737,20811.438104,22561.913828,19725.162713,19414.182434,23207.719800,23207.719800,16021.688057,14336.452083,10757.346811
2022-08-05,17846.966865,20617.674950,20768.260246,22515.104227,19684.238569,19373.903487,23159.570334,23159.570334,16025.192054,14339.587514,10759.699480
2022-08-08,17830.999765,20599.228988,20749.679559,22494.960696,19666.627722,19356.570286,23138.850221,23138.850221,16026.943256,14341.154516,10760.875279
2022-08-09,17760.544632,20517.835828,20667.691928,22406.076985,19588.919524,19280.087209,23047.422326,23047.422326,16025.192054,14339.587514,10759.699480
2022-08-10,18132.534994,20947.576994,21100.571795,22875.366911,19999.204760,19683.904027,23530.145077,23530.145077,16026.943256,14341.154516,10760.875279
2022-08-11,18132.534994,20947.576994,21100.571795,22875.366911,19999.204760,19683.904027,23530.145077,23530.145077,16026.943256,14341.154516,10760.875279
2022-08-12,18442.992568,21306.232524,21461.846836,23267.029241,20341.622662,20020.923483,23933.018242,23933.018242,16030.445661,14344.288521,10763.226878
2022-08-15,18521.902923,21397.393563,21553.673689,23366.579764,20428.656513,20106.585188,24035.418271,24035.418271,16028.692865,14342.720093,10762.050009
2022-08-16,18554.308796,21434.830387,21591.383940,23407.461870,20464.398437,20141.763617,24077.470576,24077.470576,16030.445661,14344.288521,10763.226878
2022-08-17,18427.492590,21288.326204,21443.809734,23247.475016,20324.527026,20004.097371,23912.904302,23912.904302,16030.445661,14344.288521,10763.226878
2022-08-18,18484.326852,21353.983878,21509.946952,23319.175117,20387.212141,20065.794214,23986.656727,23986.656727,16037.458437,14350.563661,10767.935424
2022-08-19,18229.288523,21059.351327,21213.162494,22997.427752,20105.918666,19788.935518,23655.699754,23655.699754,16037.458437,14350.563661,10767.935424
2022-08-22,17845.090792,20615.507620,20766.077086,22512.737439,19682.169362,19371.866902,23157.135800,23157.135800,16039.208045,14352.129237,10769.110154
2022-08-23,17802.819229,20566.673476,20716.886272,22459.409125,19635.546115,19325.978702,23102.281031,23102.281031,16035.704048,14348.993807,10766.757485
2022-08-24,17856.832556,20629.072270,20779.740808,22527.550434,19695.119892,19384.613258,23172.372798,23172.372798,16040.962435,14353.699092,10770.288093
2022-08-25,18117.036533,20929.672427,21082.536458,22855.814599,19982.110797,19667.079561,23510.033105,23510.033105,16042.715230,14355.267520,10771.464962
2022-08-26,17496.118352,20212.357864,20359.982845,22072.486111,19297.271647,18993.037355,22704.282840,22704.282840,16042.715230,14355.267520,10771.464962
2022-08-29,17380.573754,20078.875185,20225.525248,21926.719120,19169.832209,18867.607084,22554.343455,22554.343455,16042.715230,14355.267520,10771.464962
2022-08-30,17191.760671,19860.749225,20005.806163,21688.519191,18961.581597,18662.639682,22309.325357,22309.325357,16044.472806,14356.840226,10772.645040
2022-08-31,17056.493793,19704.482418,19848.398030,21517.871266,18812.389551,18515.799747,22133.792853,22133.792853,16047.981584,14359.979934,10775.000919
2022-09-01,17109.095136,19765.250020,19909.609460,21584.231265,18870.405985,18572.901514,22202.052323,22202.052323,16051.313489,14362.961374,10777.238040
2022-09-02,16929.680620,19557.981739,19700.827354,21357.888238,18672.521485,18378.136794,21969.230515,21969.230515,16053.066285,14364.529803,10756.879620
2022-09-06,16872.844842,19492.322312,19634.688370,21286.186223,18609.834697,18316.438305,21895.476122,21895.476122,16053.066285,14364.529803,10720.766970
2022-09-07,17175.321899,19841.758364,19986.676598,21667.780615,18943.450521,18644.794454,22287.993166,22287.993166,16054.828641,14366.106786,10912.956614
2022-09-08,17287.576922,19971.440769,20117.306164,21809.397595,19067.261736,18766.653703,22433.663751,22433.663751,16058.339013,14369.247920,10984.281868
2022-09-09,17554.355499,20279.636218,20427.752580,22145.956042,19361.504068,19056.257109,22779.855754,22779.855754,16058.339013,14369.247920,11153.789202
2022-09-12,17747.395434,20502.645242,20652.390394,22389.488420,19574.416670,19265.813003,23030.358935,23030.358935,16056.581437,14367.675214,11276.444047
2022-09-13,16973.362651,19608.445323,19751.659508,21412.995948,18720.700401,18425.556137,22025.915613,22025.915613,16060.091808,14370.816349,10784.634564
2022-09-14,17036.768479,19681.694786,19825.443964,21492.986505,18790.633597,18494.386790,22108.195798,22108.195798,16060.091808,14370.816349,10824.921731
2022-09-15,16846.544929,19461.939387,19604.083537,21253.007180,18580.827316,18287.888245,21861.347371,21861.347371,16065.351789,14375.523060,10704.056377
2022-09-16,16714.095952,19308.927956,19449.954557,21085.914221,18434.743263,18144.107304,21689.471589,21689.471589,16065.351789,14375.523060,10619.900171
2022-09-19,16842.318076,19457.056323,19599.164809,21247.674731,18576.165326,18283.299754,21855.862288,21855.862288,16065.351789,14375.523060,10701.370694
2022-09-20,16652.569231,19237.849327,19378.356791,21008.294278,18366.882620,18077.316528,21609.629875,21609.629875,16063.602180,14373.957483,10580.806962
2022-09-21,16359.486192,18899.265696,19037.300247,20638.551048,18043.627889,17759.158123,21229.303217,21229.303217,16067.110958,14377.097192,10394.586144
2022-09-22,16221.401411,18739.743513,18876.612962,20464.348157,17891.327850,17609.259194,21050.113991,21050.113991,16074.138075,14383.385164,10306.849028
2022-09-23,15951.803416,18428.290935,18562.885628,20124.232831,17593.975852,17316.595148,20700.263297,20700.263297,16074.138075,14383.385164,10135.550275
2022-09-26,15797.278346,18249.776139,18383.067013,19929.289450,17423.543063,17148.849345,20499.739912,20499.739912,16070.629297,14380.245455,10037.367231
2022-09-27,15752.656004,18198.226261,18331.140631,19872.995476,17374.327034,17100.409240,20441.834594,20441.834594,16075.890871,14384.953592,10009.014826
2022-09-28,16062.079235,18555.686868,18691.212022,20263.352916,17715.604112,17436.305858,20843.365518,20843.365518,16077.645260,14386.523446,10205.617970
2022-09-29,15727.135640,18168.743908,18301.442948,19840.799885,17346.179453,17072.705424,20408.717445,20408.717445,16081.155631,14389.664580,9992.799547
2022-09-30,15487.485057,17891.888023,18022.564991,19538.465158,17081.857831,16812.551008,20097.728773,20097.728773,16081.155631,14389.664580,9840.528957
2022-10-03,15896.965042,18364.939006,18499.070996,20055.050671,17533.492092,17257.064955,20629.100886,20629.100886,16076.760895,14385.732103,10100.706747
2022-10-04,16379.563364,18922.459812,19060.663766,20663.879701,18065.771924,17780.953042,21255.356870,21255.356870,16082.043183,14390.458776,10407.342896
2022-10-05,16351.259981,18889.762381,19027.727523,20628.173150,18034.554823,17750.228100,21218.628265,21218.628265,16082.043183,14390.458776,10389.359326
2022-10-06,16179.069183,18690.839285,18827.351553,20410.943310,17844.637693,17563.305139,20995.180498,20995.180498,16085.556742,14393.602762,10279.951729
2022-10-07,15724.774244,18166.015910,18298.695026,19837.820831,17343.574962,17070.141994,20405.653120,20405.653120,16085.556742,14393.602762,9991.299150
2022-10-10,15607.312623,18030.318594,18162.006617,19689.635391,17214.021151,16942.630686,20253.226061,20253.226061,16087.311131,14395.172616,9916.665698
2022-10-11,15504.469817,17911.509635,18042.329913,19559.892533,17100.591102,16830.988936,20119.769479,20119.769479,16087.311131,14395.172616,9851.320833
2022-10-12,15456.354672,17855.924704,17986.339006,19499.192161,17047.522700,16778.757193,20057.331637,20057.331637,16087.311131,14395.172616,9820.749150
2022-10-13,15861.113381,18323.521443,18457.350931,20009.821480,17493.949651,17218.145927,20582.577068,20582.577068,16092.585452,14399.892159,10077.927109
2022-10-14,15503.999661,17910.966489,18041.782800,19559.299401,17100.072546,16830.478555,20119.159369,20119.159369,16092.585452,14399.892159,9851.022103
2022-10-17,15897.906870,18366.027051,18500.166988,20056.238848,17534.530878,17258.087364,20630.323074,20630.323074,16092.585452,14399.892159,10101.305172
2022-10-18,16085.188154,18582.383404,18718.103542,20292.506314,17741.091999,17461.391912,20873.353395,20873.353395,16092.585452,14399.892159,10220.301051
2022-10-19,15973.858277,18453.769771,18588.550554,20152.056465,17618.301169,17340.536961,20728.883348,20728.883348,16092.585452,14399.892159,10149.563621
2022-10-20,15842.712087,18302.263382,18435.937608,19986.607056,17473.654019,17198.170269,20558.698160,20558.698160,16099.622130,14406.188686,10066.235187
2022-10-21,16223.413982,18742.068531,18878.954961,20466.887145,17893.547606,17611.443955,21052.725654,21052.725654,16101.382893,14407.764244,10308.127787
2022-10-24,16421.076611,18970.417912,19108.972138,20716.251350,18111.558789,17826.018047,21309.227591,21309.227591,16099.622130,14406.188686,10433.719826
2022-10-25,16688.087232,19278.881431,19419.688581,21053.102537,18406.057053,18115.873351,21655.720713,21655.720713,16099.622130,14406.188686,10603.374598
2022-10-26,16563.547491,19135.007129,19274.763464,20895.987590,18268.696459,17980.678337,21494.108551,21494.108551,16103.142062,14409.338376,10524.243808
2022-10-27,16474.856377,19032.546886,19171.554882,20784.098007,18170.874960,17884.399059,21379.016271,21379.016271,16108.413197,14414.055068,10467.890728
2022-10-28,16859.328619,19476.707721,19618.959735,21269.134633,18594.927034,18301.765671,21877.936451,21877.936451,16106.650840,14412.478084,10712.178953
2022-10-31,16744.697033,19344.279797,19485.564597,21124.519466,18468.494600,18177.326528,21729.181860,21729.181860,16106.650840,14412.478084,10639.343665
2022-11-01,16677.235732,19266.345255,19407.060845,21039.412666,18394.088435,18104.093426,21641.638987,21641.638987,16108.065824,14413.744234,10596.479708
2022-11-02,16251.720399,18774.769466,18911.894734,20502.597523,17924.768052,17642.172190,21089.458196,21089.458196,16113.352893,14418.475184,10326.113284
2022-11-03,16078.589289,18574.760077,18710.424537,20284.181419,17733.813808,17454.228466,20864.790209,20864.790209,16118.644743,14423.210412,10216.108225
2022-11-04,16313.991786,18846.708369,18984.359057,20581.156910,17993.450022,17709.771343,21170.266245,21170.266245,16122.164675,14426.360101,10365.679642
2022-11-07,16470.609808,19027.641045,19166.613211,20778.740685,18166.191224,17879.789165,21373.505603,21373.505603,16120.408693,14424.788821,10465.192518
2022-11-08,16560.242750,19131.189333,19270.917785,20891.818445,18265.051508,17977.090852,21489.820070,21489.820070,16122.164675,14426.360101,10522.144022
2022-11-09,16222.000481,18740.435587,18877.310090,20465.103922,17891.988591,17609.909519,21050.891389,21050.891389,16130.982830,14434.250722,10307.229668
2022-11-10,17109.827669,19766.096278,19910.461899,21585.155403,18871.213930,18573.696720,22203.002913,22203.002913,16132.743593,14435.826280,10871.342506
2022-11-11,17273.526845,19955.209443,20100.956290,21791.672513,19051.765261,18751.401540,22415.431311,22415.431311,16130.982830,14434.250722,10975.354647
2022-11-14,17134.832378,19794.982921,19939.559522,21616.700463,18898.792771,18600.840763,22235.450910,22235.450910,16130.982830,14434.250722,10887.230145
2022-11-15,17276.355363,19958.477084,20104.247796,21795.240872,19054.884964,18754.472059,22419.101810,22419.101810,16134.507543,14437.404689,10977.151848
2022-11-16,17145.209173,19806.970695,19951.634850,21629.791462,18910.237814,18612.105367,22248.916622,22248.916622,16136.271493,14438.983098,10893.823414
2022-11-17,17095.674460,19749.745810,19893.992012,21567.300215,18855.603707,18558.332603,22184.636642,22184.636642,16141.556968,14443.712623,10862.349758
2022-11-18,17171.155711,19836.945384,19981.828465,21662.524700,18938.855441,18640.271819,22282.586806,22282.586806,16141.556968,14443.712623,10910.309477
2022-11-21,17110.771014,19767.186075,19911.559656,21586.345494,18872.254388,18574.720775,22204.227069,22204.227069,16143.317731,14445.288180,10871.941894
2022-11-22,17338.626750,20030.415987,20176.712120,21873.800259,19123.566934,18822.071212,22499.909859,22499.909859,16146.839257,14448.439295,11016.718207
2022-11-23,17447.132660,20155.767235,20302.978895,22010.687489,19243.243080,18939.860584,22640.715311,22640.715311,16150.367156,14451.596114,11085.661327
2022-11-25,17445.244453,20153.585888,20300.781616,22008.305394,19241.160490,18937.810828,22638.265032,22638.265032,16150.367156,14451.596114,11084.461587
