Date,US equity,Global equity,US + Japan,US 60/40,Global 60/40,Conservative
2018-03-07,2.869127,2.108015,2.488644,2.062319,1.709816,1.506412
2018-03-08,2.882516,2.116138,2.501357,2.06909,1.714573,1.509181
2018-03-09,2.93241,2.142747,2.533651,2.089894,1.726805,1.516533
2018-03-12,2.929549,2.144987,2.532641,2.089456,1.728585,1.516721
2018-03-13,2.91021,2.130142,2.51961,2.081202,1.721458,1.51377
2018-03-14,2.894875,2.127902,2.51344,2.076226,1.721799,1.51258
2018-03-15,2.892129,2.12454,2.513236,2.075127,1.720232,1.512165
2018-03-16,2.895104,2.124821,2.511739,2.075716,1.719776,1.512219
2018-03-19,2.856425,2.102413,2.475493,2.058188,1.708251,1.505569
2018-03-20,2.86146,2.107455,2.482738,2.059372,1.70988,1.50558
2018-03-21,2.854822,2.109135,2.479668,2.056469,1.710706,1.504616
2018-03-22,2.783873,2.059837,2.429613,2.026763,1.687575,1.49426
2018-03-23,2.724595,2.025106,2.378094,2.001041,1.670671,1.484955
2018-03-26,2.799594,2.072808,2.434056,2.033333,1.693697,1.496557
2018-03-27,2.751082,2.04526,2.406162,2.014864,1.682447,1.490893
2018-03-28,2.743379,2.044417,2.409681,2.011394,1.681947,1.489634
2018-03-29,2.782925,2.069715,2.443144,2.030726,1.696082,1.497567
2018-04-02,2.718548,2.028676,2.38888,2.002467,1.675822,1.487144
2018-04-03,2.753036,2.050039,2.419133,2.016634,1.685559,1.491952
2018-04-04,2.784765,2.066342,2.439236,2.03051,1.693573,1.497138
2018-04-05,2.804883,2.077306,2.455197,2.038186,1.698026,1.49959
2018-04-06,2.743149,2.043855,2.40586,2.013227,1.683284,1.491188
2018-04-09,2.7543,2.056224,2.419169,2.01892,1.690045,1.493624
2018-04-10,2.799709,2.086582,2.450934,2.037351,1.703778,1.499808
2018-04-11,2.78488,2.077024,2.440043,2.031478,1.69959,1.497978
2018-04-12,2.808216,2.089392,2.45306,2.040154,1.704393,1.500598
2018-04-13,2.800399,2.083771,2.448289,2.037348,1.702141,1.499794
2018-04-16,2.823161,2.094452,2.464268,2.047404,1.707477,1.503618
2018-04-17,2.853509,2.111318,2.485614,2.060983,1.716023,1.508707
2018-04-18,2.85512,2.11947,2.491627,2.059034,1.717818,1.506971
2018-04-19,2.839485,2.105697,2.479262,2.050257,1.70943,1.503142
2018-04-20,2.816493,2.091922,2.463756,2.038161,1.700956,1.497959
2018-04-23,2.815228,2.089392,2.462002,2.0372,1.699371,1.497457
2018-04-24,2.776832,2.072246,2.435866,2.018978,1.68975,1.490303
2018-04-25,2.78396,2.071402,2.442548,2.020973,1.6884,1.490673
2018-04-26,2.812584,2.08883,2.46456,2.035125,1.698329,1.496509
2018-04-27,2.815574,2.092484,2.464299,2.037657,1.701147,1.497936
2018-04-30,2.792581,2.07843,2.448547,2.02801,1.694579,1.494499
2018-05-01,2.79856,2.077306,2.451583,2.029376,1.692985,1.494578
2018-05-02,2.779476,2.069435,2.435518,2.021132,1.689201,1.491643
2018-05-03,2.772924,2.068591,2.432254,2.018983,1.689384,1.491117
2018-05-04,2.809711,2.086301,2.460107,2.035583,1.698516,1.49749
2018-05-07,2.818448,2.089392,2.466299,2.038994,1.699694,1.49859
2018-05-08,2.818333,2.089674,2.468559,2.038331,1.699321,1.498173
2018-05-09,2.845693,2.102323,2.47888,2.049376,1.704771,1.501884
2018-05-10,2.872364,2.121719,2.499454,2.062677,1.715671,1.50736
2018-05-11,2.879376,2.126216,2.509378,2.066562,1.718564,1.509084
2018-05-14,2.882594,2.129309,2.515513,2.066947,1.719232,1.50885
2018-05-15,2.862822,2.110194,2.495715,2.054515,1.706678,1.503005
2018-05-16,2.875007,2.120875,2.505361,2.059231,1.711417,1.504558
2018-05-17,2.872593,2.120313,2.503765,2.05746,1.710545,1.503647
2018-05-18,2.865465,2.113286,2.497574,2.056489,1.708881,1.504128
2018-05-21,2.886504,2.125373,2.511274,2.06569,1.714823,1.507501
2018-05-22,2.878226,2.123406,2.504504,2.062275,1.714027,1.506324
2018-05-23,2.887193,2.11722,2.507033,2.068651,1.713033,1.509611
2018-05-24,2.881675,2.113567,2.499125,2.067874,1.712602,1.510026
2018-05-25,2.874432,2.10654,2.492251,2.066446,1.710598,1.510189
2018-05-29,2.841209,2.073932,2.467064,2.05754,1.69926,1.508987
2018-05-30,2.878686,2.100917,2.495092,2.071476,1.710479,1.513146
2018-05-31,2.860062,2.090236,2.478695,2.063025,1.704972,1.510035
2018-06-01,2.890182,2.110475,2.50211,2.076701,1.715341,1.515263
2018-06-04,2.902942,2.121156,2.514315,2.080535,1.719135,1.516078
2018-06-05,2.906965,2.120595,2.515421,2.083014,1.719459,1.51725
2018-06-06,2.930187,2.139148,2.532786,2.090909,1.726693,1.519266
2018-06-07,2.928808,2.131838,2.531944,2.092361,1.724814,1.520602
2018-06-08,2.938005,2.136617,2.539766,2.095356,1.726307,1.521423
2018-06-11,2.941798,2.141958,2.544413,2.096296,1.728332,1.521553
2018-06-12,2.946741,2.139709,2.542767,2.098355,1.727141,1.52227
2018-06-13,2.935015,2.133244,2.536223,2.092712,1.723534,1.519964
2018-06-14,2.943523,2.135492,2.54068,2.09818,1.726097,1.522758
2018-06-15,2.940994,2.126498,2.535211,2.097177,1.721761,1.522428
2018-06-18,2.933981,2.116378,2.525532,2.09411,1.716786,1.521254
2018-06-19,2.92283,2.102042,2.510936,2.090569,1.710853,1.520545
2018-06-20,2.928118,2.10935,2.514411,2.091032,1.712903,1.519987
2018-06-21,2.90984,2.091922,2.500534,2.083449,1.704678,1.517408
2018-06-22,2.915013,2.104411,2.507277,2.086225,1.711246,1.518663
2018-06-25,2.874662,2.074393,2.472757,2.068474,1.696403,1.512218
2018-06-26,2.880985,2.076659,2.48082,2.072576,1.698631,1.514162
2018-06-27,2.857073,2.057118,2.461402,2.064071,1.690654,1.511859
2018-06-28,2.874479,2.067597,2.472892,2.071066,1.695291,1.514198
2018-06-29,2.881755,2.077791,2.474984,2.074043,1.700131,1.515314
2018-07-02,2.885104,2.070428,2.465654,2.075003,1.69609,1.515415
2018-07-03,2.873439,2.068163,2.457668,2.071549,1.696351,1.514853
2018-07-05,2.89804,2.084587,2.471572,2.083442,1.70537,1.519628
2018-07-06,2.922179,2.097898,2.49088,2.094926,1.712687,1.524278
2018-07-09,2.94805,2.118854,2.516439,2.105519,1.722387,1.527897
2018-07-10,2.95833,2.122536,2.519994,2.109501,1.723768,1.529218
2018-07-11,2.938118,2.099031,2.497765,2.101073,1.712556,1.526279
2018-07-12,2.963296,2.115456,2.513876,2.112702,1.721147,1.530769
2018-07-13,2.965836,2.118004,2.521979,2.114534,1.723,1.531755
2018-07-16,2.963989,2.115172,2.521099,2.112594,1.720663,1.530678
2018-07-17,2.976694,2.123385,2.53516,2.117841,1.724443,1.532488
2018-07-18,2.982122,2.124801,2.53736,2.119803,1.724795,1.533106
2018-07-19,2.970803,2.116871,2.530574,2.116397,1.722186,1.532474
2018-07-20,2.968031,2.120837,2.531108,2.113332,1.722589,1.530721
2018-07-23,2.973691,2.120837,2.538148,2.113232,1.720441,1.52969
2018-07-24,2.987666,2.130182,2.549646,2.12058,1.726066,1.532937
2018-07-25,3.015038,2.152271,2.571052,2.132551,1.736925,1.537276
2018-07-26,3.006145,2.143209,2.567478,2.128661,1.73247,1.5359
2018-07-27,2.986626,2.136695,2.557789,2.119919,1.729096,1.532719
2018-07-30,2.969417,2.129332,2.541721,2.111466,1.724704,1.529231
2018-07-31,2.984432,2.137544,2.545323,2.11865,1.729256,1.532191
